date,result,method,rounds,fighter,opponent,fight_time,ground_str_lnd_mean_dif,ground_str_att_mean_dif,sig_str%_mean_dif,total_str_lnd_mean_dif,ctrl_mean_dif
2023-10-07,L,Decision - Unanimous,3,Johnny Munoz, Aoriqileng,25.0,-0.2739291611629245,-0.42328734810382734,-1.4871608758497936,-0.14542382364423057,0.8160607888198087
2023-10-07,L,Decision - Unanimous,3,Kanako Murat,Vanessa Demopoulos,25.0,0.680634444992176,0.47894907408176063,1.0215119885372634,-0.5681757492562162,1.1803147179401436
2023-10-07,L,Decision - Unanimous,3,Diana Belbita,Karolina Kowalkiewic,25.0,0.03153119280670758,0.006349043413119268,0.2078883568441641,0.31633037639518363,-0.11147241213609542
2023-10-07,W,Decision - Unanimous,3,Bill Algeo,Alexander Hernandez,25.0,0.7977275806805348,0.557142897337845,0.8181060806139883,1.712775446803807,0.5306659577564535
2023-10-07,W,KO/TKO,3,Drew Dobe,Ricky Glenn,10.6,-1.1483094244009966,-1.2138183084950092,0.2078883568441637,-0.35134492289393965,-0.24290424223106158
2023-10-07,W,Decision - Unanimous,3,Joaquin Buckley,Alex Morono,25.0,-0.16447253432380635,-0.2462771547988454,-0.5379333055411776,-0.8439191020263563,-0.028858118933545236
2023-10-07,L,Submission,3,Abdul Razak Alhassa,Joe Pyfer,10.08,-0.2892021788614061,-0.29869279456391284,1.0215119885372634,0.39569864113911113,0.3091094441677963
2023-10-07,W,KO/TKO,5,Bobby Green,Grant Dawson,0.55,-0.39484055127590395,-0.40782043800921713,0.07228441822864735,0.23778034118469826,-2.3458135237505204
2023-09-23,W,KO/TKO,3,Tim Means,Andre Fialh,5.25,0.4680849486883069,0.4273927070997271,0.41129426476743886,1.1225592100139126,0.44054127426276246
2023-09-23,L,Decision - Split,3,Tamires Vidal,Montserrat Rendon,25.0,,,,,
2023-09-23,W,Decision - Unanimous,3, Mizuk,Hannah Goldy,25.0,-0.5030244266401487,-0.40180552852798,0.9537100192295054,1.9192420324091446,0.6170354461045743
2023-09-23,L,Decision - Unanimous,3,Jake Collier,Mohammed Usman,25.0,-0.08174368845703096,-0.11910478290982916,1.3605218350760553,-0.22806500652192846,-3.892953923725551
2023-09-23,W,DQ,3,Cody Brundag,Jacob Malkoun,20.25,-1.2628570571396087,-1.2370186736369244,-0.26672542831014406,-1.839158957870315,-2.143032985889716
2023-09-23,W,KO/TKO,5,Mateusz Gamrot,Rafael Fiziev,10.05,0.4337206588667233,0.443718889977371,0.07228441822864735,-0.36198190682869286,0.7184257150349768
2023-09-23,L,Decision - Unanimous,3,Dan Argueta,Miles Johns,25.0,0.8753654206478165,0.9231931029102834,0.41129426476743886,1.3464813589993576,1.9313537470542361
2023-09-23,W,Submission,3,Charles Jourdain,Ricardo Ramo,15.2,0.46426669426368655,0.48754180191209956,0.9537100192295054,1.810144761283471,0.15139124805383697
2023-09-23,L,Submission,3,AJ Fletcher,Bryan Battle,20.53,0.3662648306984295,0.4076294330899475,0.14008638753640534,0.8828179567152443,0.891164691731218
2023-09-23,W,KO/TKO,3,Marina Rodrigue,Michelle Waterson-Gomez,10.7,0.18553412126639718,0.15844032601011834,-0.4023293669256612,0.5806185156971282,-0.693527659699517
2023-09-23,L,Decision - Unanimous,3,Dan Ige,Bryce Mitchell,25.0,-1.0121250165895357,-0.7669964613173847,-1.0125470906954857,-0.15960646889056823,-1.9064556917187763
2023-09-16,L,Submission,3,Elise Ree,Loopy Godine,15.63,-0.23829211986646745,-0.2299509719212014,-0.6735372441566942,-0.37507357936377383,-1.2605621266806566
2023-09-16,L,Decision - Unanimous,3,Marnic Mann,Josefine Knutsson,25.0,,,,,
2023-09-16,L,KO/TKO,3,Alex Reyes,Charlie Campbell,15.63,,,,,
2023-09-16,L,Decision - Unanimous,3,Jasmine Jasudaviciu,Tracy Corte,25.0,-1.5530443934107592,-1.432932868168652,-0.9447451213877274,0.18732285328907436,-0.40062243834502076
2023-09-16,W,KO/TKO,3,Roman Kopylo,Josh Frem,20.73,-0.12756274155247582,-0.09676369055094793,0.4112942647674392,0.27323695430054235,-1.3506868101743479
2023-09-16,L,Decision - Unanimous,3,Fernando Padilla,Kyle Nelson,25.0,0.06971373705291163,0.03470504525323775,1.1571159271527804,-0.6581809979348969,-0.7235692208640807
2023-09-16,L,Submission,3,Christos Giagos,Daniel Zellhuber,15.43,-0.8530310822303522,-1.4758965073203467,0.41129426476743886,-0.7855520619741211,0.7559776664906814
2023-09-16,L,KO/TKO,3,Terrence Mitchel,Raul Rosas Jr.,0.9,0.133351310796585,0.0922763217165086,1.0893139578450217,0.010039787709854546,-0.9075737829970333
2023-09-16,L,Decision - Split,3,Kevin Holland,Jack Della Maddalen,25.0,0.28608148778140113,0.20140396516181303,0.3434922954596801,0.8034496919713168,0.4029893228070579
2023-09-09,L,KO/TKO,3,Jack Jenkins,Chepe Mariscal,15.32,-0.4393868528964753,-0.6810691830139953,-0.19892345900238612,-1.4354990547053221,-0.8850426121236107
2023-09-09,W,Submission,3,Gabriel Miranda,Shane Young,0.98,0.006076163309238269,0.006349043413119268,0.8859080499217474,-0.9262875417262401,-0.23539385193992063
2023-09-09,W,Decision - Unanimous,3,Charles Radtke,Blood Diamon,25.0,,,,,
2023-09-09,W,Decision - Unanimous,3,Nasrat Haqparas,Landon Quinones,25.0,,,,,
2023-09-09,W,Decision - Unanimous,3,Jamie Mullarke,John Makdessi,25.0,0.22244391403772773,0.16617378105742342,-0.33452739761790284,-0.6060870509723877,0.876143911148936
2023-09-09,W,Submission,3,Kevin Jousset,Kiefer Crosbie,20.82,,,,,
2023-09-09,L,Submission,3,Da Woon Jung,Carlos Ulberg,20.82,0.14226057112069923,0.09829123119774584,-1.4871608758497938,-0.3390714798923013,1.0075757412439024
2023-09-09,W,KO/TKO,3,Justin Tafa,Austen Lan,5.37,,,,,
2023-09-09,W,Decision - Unanimous,3,Manel Kape,Felipe dos Santos,25.0,,,,,
2023-09-09,L,Submission,3,Tai Tuivasa,Alexander Volkov,20.62,-0.3566580070296999,-0.28494443003537057,-0.40232936692566046,-1.4319533933937378,0.04624578397786399
2023-09-09,L,Decision - Unanimous,5,Israel Adesanya,Sean Stricklan,25.0,-0.3452032437558387,-0.44047280376450515,0.614700172690714,-0.2348835859672831,-0.3442945111614641
2023-09-09,W,KO/TKO,3,Tyson Pedr,Anton Turkalj,10.2,-0.12119898417810847,-0.05122223305015158,-1.1481510293110024,-0.4825343914225622,-0.4156432189273029
2023-09-02,L,Decision - Unanimous,3,Caolan Loughran,Taylor Lapilus,25.0,,,,,
2023-09-02,L,Decision - Unanimous,3,Zarah Fairn,Jacqueline Cavalcant,25.0,,,,,
2023-09-02,L,Submission,3,Kleydson Rodrigues,Farid Basharat,20.25,-1.2030377378205557,-0.7669964613173847,-0.06331952038686937,-0.5899952034813509,-1.4483218839591796
2023-09-02,W,Decision - Unanimous,3,Nora Cornoll,Joselyne Edwards,25.0,,,,,
2023-09-02,L,Decision - Unanimous,3,Rhys McKee,Ange Loosa,25.0,-1.3939504590515759,-1.0677419353792474,0.34349229545968085,-2.7173919904319885,-1.0052088567818651
2023-09-02,L,KO/TKO,3,Yanis Ghemmouri,William Gomis,10.33,,,,,
2023-09-02,W,KO/TKO,3,Morgan Charriere,Manolo Zecchini,15.85,,,,,
2023-09-02,L,Submission,3,Bogdan Guskov,Volkan Oezdemir,15.77,,,,,
2023-09-02,L,KO/TKO,3,Thiago Moise,Benoit Saint Denis,20.73,-0.032106380936965724,-0.0924673266357785,-0.944745121387727,-0.6649995773802516,-0.4907471218387121
2023-09-02,W,KO/TKO,5,Ciryl Gane,Serghei Spivac,15.73,-1.5084980917901878,-1.2653746754770427,1.1571159271527802,0.5855278928977835,-0.7761419529020671
2023-09-02,W,Decision - Unanimous,3,Manon Fiorot,Rose Namajunas,25.0,-0.4342958469969814,-0.32704879640403134,0.2078883568441641,0.8817269840039876,-0.35180490145260507
2023-08-26,L,Decision - Unanimous,3,Rolando Bedoya,Song Kenan,25.0,-0.37574927915280193,-0.3373600698004381,1.0893139578450213,3.0432166681813984,-0.043878899515827095
2023-08-26,W,KO/TKO,3,JJ Aldric,Liang Na,20.82,0.2708084700829195,0.2710050605875584,0.004482448920888988,1.382756201648644,0.2715574927120917
2023-08-26,W,KO/TKO,3,Billy Gof,Yusaku Kinoshit,15.82,,,,,
2023-08-26,W,Decision - Unanimous,3,Giga Chikadze,Alex Caceres,25.0,0.4108111323190009,0.41536288813725253,-0.19892345900238573,-0.027326027650688638,-0.39686724319945055
2023-08-26,L,Decision - Unanimous,3,Jarno Erren,SeungWoo Choi,25.0,-0.6939371478711688,-0.7240328221656901,0.004482448920888988,-0.8932856172107237,-0.5846270004779737
2023-08-26,L,KO/TKO,3,Toshiomi Kazam,Garrett Armfiel,20.27,,,,,
2023-08-26,W,KO/TKO,3,Michal Oleksiejczuk,Chidi Njokuani,20.27,0.26699021565829906,0.4059108875238797,-1.21595299861876,0.09595388872132256,-0.032613314079115704
2023-08-26,W,KO/TKO,5,Max Holloway,Chan Sung Jung,0.38,-0.18101830349716153,-0.12254187404196473,-0.13112148969462736,1.5147638997107093,-0.31425294999690034
2023-08-26,W,KO/TKO,3,Waldo Cortes-Acosta,Lukasz Brzeski,15.02,0.006076163309238269,-0.008258593898456918,0.14008638753640573,0.4554293970804175,0.01620422281330031
2023-08-26,L,Decision - Unanimous,3,Taila Santo,Erin Blanchfield,25.0,-1.279402826312964,-0.9964222943874342,-0.33452739761790284,-0.5654483174780741,0.6132802509590037
2023-08-26,W,Decision - Unanimous,3,Rinya Nakamura,Fernie Garci,25.0,,,,,
2023-08-26,W,Decision - Split,3,Anthony Smith,Ryan Spann,25.0,-0.24211037429108787,-0.20589133399625237,0.34349229545968046,0.5037049395535282,-0.1940867053386456
2023-08-26,L,KO/TKO,3,Parker Porte,Junior Tafa,5.4,0.2784449789321603,0.23921196761530436,0.8181060806139887,0.8067226101050867,0.7409568859083995
2023-08-19,W,KO/TKO,3,Gregory Rodrigues,Denis Tiuliuli,5.72,0.34590080710045407,0.3217021547865581,1.224917896460538,0.28741959954688,0.4104997130981987
2023-08-19,L,Submission,3,Maryna Moroz,Karine Silva,20.98,0.4006291205200131,0.35865088445701554,0.5468982033829551,1.5264918563567191,0.47809322571846713
2023-08-19,L,Decision - Unanimous,3,Andrea Lee,Natalia Silv,25.0,0.2313531743618419,0.12063232355662709,-0.06331952038686937,0.6327124626596373,0.5569523237754469
2023-08-19,L,Decision - Split,3,Gerald Meerschaert,Andre Petrosk,25.0,-1.775775901513616,-1.554949603359465,0.004482448920888988,-0.6483622435335863,-1.7787790567693806
2023-08-19,L,Decision - Unanimous,3,Pedro Munhoz,Marlon Vera,25.0,-0.550116231210467,-0.5444448105116063,-0.4023293669256608,0.17150374897585172,-0.25792502281334345
2023-08-19,L,Decision - Unanimous,3,Chris Weidman,Brad Tavare,25.0,0.7888183203564207,0.7968800038043011,0.41129426476743886,-0.22561031792160072,0.534421152902024
2023-08-19,W,Decision - Unanimous,3,Mario Bautist,Da'Mon Blackshear,25.0,-0.8059392776600338,-0.7059880937219782,0.004482448920888988,-0.4378045102610361,-0.261680217958914
2023-08-19,L,Decision - Unanimous,3,Neil Magny,Ian Garry,25.0,0.6933619597409105,0.5416759872432348,-0.809141182772211,0.0673158550508331,0.8798991062945065
2023-08-19,L,Decision - Unanimous,5,Amanda Lemo,Zhang Weili,25.0,-1.0973993654060576,-0.8142564643842486,0.004482448920888988,-1.236942021256596,-0.22037307135763878
2023-08-19,W,KO/TKO,5,Sean O'Malley,Aljamain Sterling,0.85,-1.266675311564229,-1.1390615763710605,0.6147001726907135,-0.5218094090278048,-1.4821186402693138
2023-08-12,W,KO/TKO,3,Jaqueline Amori,Montserrat Conejo Rui,15.68,0.133351310796585,0.26413087832328724,-1.080349060003244,-0.4808979323556772,-0.46446075581971896
2023-08-12,W,Submission,3,Martin Buday,Josh Parisia,20.18,0.014985423633352521,-0.02200695842699922,0.07228441822864735,0.923729433387372,0.48184842086403756
2023-08-12,L,KO/TKO,3,Mike Breeden,Terrance McKinney,5.42,-0.37574927915280193,-0.3519677071120142,-0.6735372441566942,1.0783748152080146,-0.3255185354336118
2023-08-12,L,Submission,3,Jose Johnson,Da'Mon Blackshear,15.78,,,,,
2023-08-12,W,KO/TKO,3,Luana Santo,Juliana Miller,15.68,,,,,
2023-08-12,W,KO/TKO,3,Isaac Dulgarian,Francis Marshall,20.8,,,,,
2023-08-12,L,Submission,3,Polyana Viana,Iasmin Lucind,15.7,0.37262858807279686,0.24264905874743994,0.34349229545968046,-0.10233040154958932,-0.06265487524367942
2023-08-12,L,KO/TKO,3,JP Buys,Marcus McGhee,10.32,-0.07919818550728404,-0.13714951135354092,-0.33452739761790246,0.06922505729553258,0.10257371116142093
2023-08-12,W,Decision - Unanimous,3,AJ Dobso,Tafon Nchukwi,25.0,-0.13392649892684316,-0.15691278536332046,-0.6735372441566942,-0.49998995480267017,-0.3893568529083096
2023-08-12,L,Decision - Unanimous,5,Rafael Dos Anjo,Vicente Luque,25.0,0.639906397796225,0.6447887212073021,-0.4023293669256612,0.4584295720363735,1.1014556198831638
2023-08-12,L,KO/TKO,3,Chris Daukau,Khalil Rountree Jr,10.67,0.36117382479893567,0.31310942695621924,0.8181060806139883,-0.23161066783351275,0.05751136941457538
2023-08-12,L,Decision - Unanimous,3,Hakeem Dawodu,Cub Swanso,25.0,-0.6162993079038873,-0.5822528129650976,0.14008638753640573,0.36569689157955065,0.06502175970571636
2023-08-12,L,Decision - Unanimous,3,Jamie Pickett,Josh Frem,25.0,-0.2484741316654552,-0.18183169607130337,0.14008638753640573,-0.1996997160292531,-0.5733614150412621
2023-08-05,L,Decision - Unanimous,3,Raoni Barcelo,Kyler Phillips,25.0,-0.010469605864116905,-0.18269096885433722,0.27569032615192246,0.16904906037552395,-0.0739204606803907
2023-08-05,W,Submission,3,Assu Almabayev,Ode Osbourne,15.18,,,,,
2023-08-05,L,Decision - Unanimous,3,Dennis Buzukja,Sean Woodson,25.0,,,,,
2023-08-05,L,Decision - Unanimous,3,Jake Hadley,Cody Durde,25.0,0.6004511020751475,0.435985434930066,-0.605735274848936,0.06922505729553258,-1.3581972004654888
2023-08-05,W,Decision - Unanimous,3,Billy Quarantill,Damon Jackson,25.0,1.5804697377277175,1.2308127592364173,1.0215119885372634,2.573825659163187,-0.07392046068039086
2023-08-05,L,Submission,3,Jeremiah Well,Carlston Harris,5.83,0.7060894744896453,1.015994563477944,0.41129426476743886,-0.27634054899503896,0.7109153247438358
2023-08-05,W,Decision - Unanimous,3,Ludovit Klein,Ignacio Bahamondes,25.0,0.08244125180164633,-0.06239277922959219,0.6825021419984719,-1.8487049690938115,0.9136958626046406
2023-08-05,W,Decision - Unanimous,3,Tanner Boser,Aleksa Camu,25.0,0.33190054087684595,0.30279815355981243,-0.40232936692566046,-0.7882794937522628,-0.5921373907691145
2023-08-05,W,Submission,3,Diego Lope,Gavin Tucker,5.63,0.620815125673123,0.7083749071518102,-0.06331952038686937,-0.3491629774714262,-0.5696062198956918
2023-08-05,L,KO/TKO,3,Kennedy Nzechukwu,Dustin Jacoby,5.37,0.7366355098866085,0.5983879909234718,0.41129426476743886,-0.391983656388253,0.5531971286298765
2023-08-05,W,Submission,3,Tatiana Suare,Jessica Andrade,5.52,2.9130405319202373,2.3392746493501395,0.6147001726907135,-0.03114443214008704,2.1904622120985975
2023-08-05,W,Decision - Unanimous,5,Cory Sandhage,Rob Fon,25.0,0.6233606286228699,0.8527327347015042,-0.13112148969462736,0.3056933924604304,0.3015990538766554
2023-07-29,W,Submission,3,Gabriel Bonfim,Trevin Gile,5.22,-0.9892154900418132,-0.845190284573469,-0.876943152079969,-1.0225658834946472,-0.8587562461046173
2023-07-29,W,Submission,3,Miranda Maverick,Priscila Cachoeira,10.18,0.5202677591581191,0.3973181596935408,-0.06331952038686937,1.1048309034559904,0.947492618914775
2023-07-29,L,KO/TKO,3,Matthew Semelsberger,Uros Medic,10.6,-0.7639384789892094,-0.5590524478231824,-0.8091411827722106,0.47697610812773805,0.639566616977997
2023-07-29,W,Submission,3,Jake Matthews,Darrius Flowers,10.62,,,,,
2023-07-29,W,KO/TKO,3,Roman Kopylo,Claudio Ribeir,0.55,-1.4894068196670858,-1.4114510485928047,-0.6735372441566939,0.24187148885191118,-0.5771166101868327
2023-07-29,W,Decision - Unanimous,3,CJ Vergar,Vinicius Salvado,25.0,2.0742973099786224,2.240458279301242,1.4961257736915716,0.4873403488846771,0.8573679354210838
2023-07-29,L,KO/TKO,5,Dustin Poirier,Justin Gaethje,5.0,0.6144513682987557,0.6439294484242681,-0.6057352748489355,-0.20570006594116513,0.8123055936742382
2023-07-29,L,Submission,3,Michael Chiesa,Kevin Holland,10.65,-0.08301643993190447,0.06735741100852577,-1.148151029311002,-1.2148498238536471,1.0601484732818887
2023-07-29,W,Submission,3,Bobby Green,Tony Ferguson,20.9,0.3115365172788705,0.2847534251161008,0.614700172690714,0.5285245687346187,0.5456867383387355
2023-07-29,L,KO/TKO,3,Marcos Rogerio de Lima,Derrick Lewis,0.55,-0.5170246928637569,-0.49116989796350496,0.5468982033829551,0.5492530502484968,0.624545836395715
2023-07-29,W,Decision - Split,3,Alex Pereira,Jan Blachowic,25.0,-0.664663863949079,-0.5745193579177926,0.5468982033829551,0.46361169241484296,-0.5132782927121349
2023-07-22,W,Submission,3,Jafel Filho,Daniel Bare,15.43,,,,,
2023-07-22,L,Decision - Unanimous,3,Shauna Bannon,Bruna Brasi,25.0,,,,,
2023-07-22,L,Decision - Unanimous,3,Yanal Ashmouz,Chris Duncan,25.0,0.7697270482333187,0.7796945481436233,0.8181060806139887,-1.2854903069075208,-2.402141450934077
2023-07-22,L,Decision - Unanimous,3,Pannie Kianzad,Ketlen Vieira,25.0,-0.2624743978890633,-0.1921429694677101,0.34349229545968046,0.39488041160566856,-0.7047932451362284
2023-07-22,L,Decision - Unanimous,3,Bryan Barberena,Makhmud Murado,25.0,0.45026642804007844,0.31053160860711754,0.614700172690714,1.0980123240106359,-0.06641007038924984
2023-07-22,L,Decision - Unanimous,3,Jamal Pogue,Mick Parki,25.0,,,,,
2023-07-22,L,Submission,3,Marc Diakiese,Joel Alvarez,20.43,-0.08047093698215753,-0.058096415314422736,-0.5379333055411776,0.30623887881605866,1.3342777189085326
2023-07-22,W,KO/TKO,3,Jonny Parsons,Danny Roberts,20.95,,,,,
2023-07-22,W,Decision - Unanimous,3,Lerone Murphy,Josh Culibao,25.0,0.7697270482333187,0.758212728567776,1.0215119885372634,0.1464113766169467,0.3992341276614874
2023-07-22,W,Decision - Unanimous,3,Fares Ziam,Jai Herbert,25.0,0.33699154677633975,0.4531708905907438,0.9537100192295054,0.3509687599775849,0.06877695485128682
2023-07-22,W,KO/TKO,3,Paul Craig,Andre Muniz,20.67,0.28480873630652764,0.27014578780452453,0.2078883568441641,-0.4478960078401608,-0.7723867577564968
2023-07-22,W,Decision - Unanimous,3,Nathaniel Wood,Andre Fili,25.0,0.1868068727412706,0.03986068195144108,0.7503041113062303,1.381119742581759,0.16641202863611876
2023-07-22,L,Submission,3,Molly McCann,Julija Stoliarenk,5.92,0.5788143270022986,0.6190105377162853,0.4790962340751972,0.8138139327282556,0.2002087849462529
2023-07-22,L,KO/TKO,5,Marcin Tybura,Tom Aspinal,5.22,0.5240860135827395,0.5064458031388452,-1.2837549679265186,1.6606814998412978,1.0676588635730297
2023-07-22,L,Decision - Split,3,Davey Grant,Daniel Marcos,25.0,0.44517542214058453,0.45918580007198107,-1.3515569372342775,0.137683594926893,0.3917237373703465
2023-07-15,W,Decision - Split,3,Azat Maksum,Tyson Na,25.0,,,,,
2023-07-15,W,Decision - Unanimous,3,Evan Elder,Genaro Valdez,25.0,-0.18483655792178186,-0.07957823489027006,1.2249178964605385,0.6237119377917693,0.6020146655222923
2023-07-15,L,KO/TKO,3,Istela Nune,Viktoriia Dudakov,0.57,,,,,
2023-07-15,L,Decision - Unanimous,3,Ashlee Evans-Smith,Ailin Perez,25.0,0.37262858807279686,0.30709451747498195,-0.5379333055411771,0.7191720500267338,0.04624578397786395
2023-07-15,W,Decision - Unanimous,3,Melquizael Costa,Austin Lingo,25.0,0.006076163309238269,-0.015132776162728068,0.6825021419984723,-0.535446567918514,-0.6221789519336782
2023-07-15,W,Decision - Unanimous,3,Alexander Muno,Carl Deaton,25.0,0.006076163309238269,0.006349043413119268,1.9029375895381213,1.30556988232723,0.6095250558134333
2023-07-15,W,Decision - Unanimous,3,Melsik Baghdasaryan,Tucker Lutz,25.0,-0.035924635361586146,-0.02200695842699922,0.8859080499217467,-0.26734002412717095,-0.55458543931341
2023-07-15,L,Decision - Unanimous,3,Chelsea Chandle,Norma Dumont,25.0,2.1875721912423614,1.871830255379702,0.5468982033829556,-0.9892912158013167,-0.37058087718045724
2023-07-15,W,Submission,3,JunYong Park,Albert Durae,20.75,-1.0655805785342212,-1.3538797721295337,1.1571159271527804,0.42951879518806985,-0.04387889951582714
2023-07-15,L,KO/TKO,3,Ottman Azaitar,Francisco Prad,20.08,0.34590080710045407,0.26413087832328724,1.2927198657682972,-0.3581635023392943,-0.028858118933545257
2023-07-15,W,Decision - Split,3,Jack Della Maddalen,Bassil Hafez,25.0,,,,,
2023-07-15,L,Submission,3,Terrance McKinney,Nazim Sadykhov,5.12,0.6169968712485026,0.5906545358761668,0.6825021419984719,-1.37276812380806,0.387968542224776
2023-07-08,L,KO/TKO,3,Yazmin Jauregu,Denise Gomes,0.33,-0.0575614104344351,-0.0366145957385754,-1.012547090695486,0.6918977322453154,-1.1892134189148178
2023-07-08,L,Decision - Unanimous,3,Kamuela Kirk,Esteban Ribovics,25.0,-0.4393868528964753,-0.2943964306487434,-0.605735274848936,-0.4945350912463864,0.10257371116142093
2023-07-08,L,KO/TKO,3,Shannon Ross,Jesus Aguila,0.28,0.006076163309238269,0.006349043413119268,-5.080665249160984,-0.030871688962273103,-0.1415139733006591
2023-07-08,L,KO/TKO,3,Terrence Mitchel,Cameron Saaiman,15.17,,,,,
2023-07-08,W,Submission,3,Vitor Petrin,Marcin Prachni,15.7,1.1337339700471303,0.9395192857879274,-0.4023293669256612,-0.01150692333746599,2.1979726023897386
2023-07-08,L,Submission,3,Jimmy Crut,Alonzo Menifield,5.92,0.10280527539962175,0.3242799731356598,-0.7413392134644523,-0.40316612667863466,-0.25792502281334345
2023-07-08,L,Decision - Unanimous,3,Edgar Chairez,Tatsuro Tair,25.0,,,,,
2023-07-08,W,KO/TKO,3,Robbie Lawler,Niko Price,0.63,-0.038470138311333044,0.03986068195144108,0.41129426476743886,0.23287096398404294,-0.06265487524367938
2023-07-08,W,KO/TKO,3,Bo Nicka,Val Woodburn,0.63,,,,,
2023-07-08,L,Decision - Split,3,Jalin Turner,Dan Hooker,25.0,0.5291770194822334,0.5760468985645906,0.2078883568441637,-0.5657210606558885,-0.2579250228133435
2023-07-08,L,KO/TKO,3,Robert Whittaker,Dricus Du Plessis,10.38,-0.8301215556826297,-0.6578688178720802,-0.7413392134644526,-0.03496283662948602,-0.23163865679435017
2023-07-08,L,Decision - Split,5,Brandon Moreno,Alexandre Pantoja,25.0,0.2606264582839318,0.3217021547865581,-0.5379333055411776,0.4147906635861041,0.29784385873108493
2023-07-08,W,KO/TKO,5,Alexander Volkanovski,Yair Rodriguez,20.32,0.9822765445371877,0.8527327347015042,0.6825021419984719,1.0988305535440783,0.9212062528957817
2023-07-01,L,Submission,3,Kevin Lee,Rinat Fakhretdinov,0.92,-1.266675311564229,-1.4114510485928047,-1.6227648144653106,-0.9974735111357421,-3.2320395781051494
2023-07-01,L,Decision - Unanimous,3,Blagoy Ivanov,Alexandr Romanov,25.0,-2.2848764914630033,-2.9761867864975247,-0.5379333055411776,0.5377978367803012,-1.1216199062945493
2023-07-01,W,KO/TKO,3,Elves Brene,Guram Kutateladze,15.28,-0.18483655792178186,-0.12254187404196473,0.07228441822864735,0.5555261433382231,-0.12649319271837728
2023-07-01,L,Decision - Split,3,Yana Santo,Karol Ros,25.0,-0.8543038337052257,-0.8254270105636894,-0.06331952038686937,-0.76073243279303,-0.09645163155381348
2023-07-01,L,KO/TKO,3,Westin Wilso,Joanderson Brito,10.9,,,,,
2023-07-01,L,Decision - Unanimous,3,Ivana Petrovi,Luana Carolina,25.0,,,,,
2023-07-01,W,KO/TKO,3,Nursulton Ruziboev,Brunno Ferreira,5.28,,,,,
2023-07-01,L,Decision - Split,3,Melissa Gatt,Ariane Lipski,25.0,-0.06519791928367591,-0.14660151196691376,0.2756903261519221,0.023676946600563763,0.24902632183866896
2023-07-01,W,Decision - Unanimous,3,Michael Morale,Max Griffin,25.0,0.8702744147483226,0.5588614429039127,0.4790962340751968,-0.20242714780739518,-0.588382195623544
2023-07-01,L,Decision - Unanimous,3,Damir Ismagulov,Grant Dawson,25.0,-0.2153825933187451,-0.2634626104595233,-0.6735372441566942,0.21787008920426312,-1.6060400800731394
2023-07-01,L,KO/TKO,5,Abus Magomedo,Sean Stricklan,20.33,-0.33374848048197747,-0.49976262579384384,4.004798638078629,-2.3295511915802183,-0.6146685616425372
2023-07-01,L,Submission,3,Ismael Bonfim,Benoit Saint Denis,20.8,-0.7575747216148421,-0.7094251848541139,0.4790962340751968,-0.8035531117098571,-1.0728023694021338
2023-06-24,L,KO/TKO,3,Loik Radzhabov,Mateusz Rebeck,10.6,-2.5394267864376965,-1.7981238009580567,-0.33452739761790284,-1.7218793914102157,-0.2992321694146181
2023-06-24,W,Decision - Unanimous,3,Sedriques Dumas,Cody Brundag,25.0,-0.5793895151325567,-0.44047280376450526,0.2078883568441641,-0.07451059741254262,-0.46070556067414836
2023-06-24,W,Decision - Unanimous,3,Chepe Mariscal,Trevor Pee,25.0,,,,,
2023-06-24,L,Decision - Split,3,Zhalgas Zhumagulo,Joshua Van,25.0,,,,,
2023-06-24,W,Decision - Unanimous,3,Tabatha Ricci,Gillian Robertson,25.0,0.5839053329017924,0.3036574263428464,-0.5379333055411776,0.8566346116450826,0.380458151933635
2023-06-24,L,Decision - Split,3,Jamall Emmers,Jack Jenkins,25.0,-0.5348432135119854,-0.31587825022459076,-0.9447451213877274,-0.9513799140851451,-0.9939432713451539
2023-06-24,L,Decision - Unanimous,3,Wellington Turman,Randy Brown,25.0,-0.20647333299463078,-0.23940297253457427,0.8859080499217467,-0.26270339010432975,0.5306659577564535
2023-06-24,W,Submission,3,Brendan Allen,Bruno Silva,20.65,0.21480740518848684,0.14726977983067782,0.27569032615192246,0.11804608612427137,0.4480516645539034
2023-06-24,W,KO/TKO,3,David Onam,Gabriel Santos,20.22,0.7060894744896453,0.629321811112692,-0.809141182772211,-0.45362361457425876,-1.1103543208578381
2023-06-24,W,KO/TKO,3,Maycee Barber,Amanda Riba,15.7,-0.07156167665804328,-0.14058660248567656,0.27569032615192246,-1.1068435254392301,-0.6221789519336781
2023-06-24,L,Decision - Unanimous,5,Josh Emmett,Ilia Topuria,25.0,0.12062379604785038,0.21687087525642315,-0.7413392134644523,0.6981708253350415,-0.603402976205826
2023-06-24,W,Decision - Split,3,Neil Magny,Phil Rowe,25.0,1.1744620172430813,0.9824829249396221,-0.19892345900238573,0.9376393354558955,0.3353958101867896
2023-06-17,W,KO/TKO,3,Alessandro Costa,Jimmy Flick,5.05,0.006076163309238269,0.006349043413119268,-1.6227648144653102,0.8419064800431167,-0.07392046068039079
2023-06-17,W,Decision - Unanimous,3,Modestas Bukauskas,Zac Pauga,25.0,0.006076163309238269,0.006349043413119268,-2.02957663031186,-1.4164070322583293,-3.179466846067163
