,result,fighter,opponent,date,weight class,method,norm_td_acc_dif,norm_td_def_dif,norm_sub_avg_dif,str_dif,slpm_dif,str. def_dif,str. acc._dif,sapm_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif
6039,lose,Marlon Moraes,Rob Font,2020-12-19,Bantamweight,KO/TKO:Punches,0.1309962123733737,-0.2904953096234911,-0.09383709941200614,-0.7946323210311985,-1.8932295054203427,-0.24574656823938162,-0.4665910381765619,0.3557882855835257,-0.35253776433502426,-0.33653966488961645,-1.1234180490946444,1.1903824481164595
6040,win,Marcin Tybura,Greg Hardy,2020-12-19,Heavyweight,KO/TKO:Punches,-0.04358504049359754,0.511526966676425,0.09626256799951424,0.032477391413436266,-0.7383930208315893,-0.07767720804938497,-0.061298780909917645,0.04272525908104364,-0.35253776433502426,0.09840235217208064,1.5088221810957616,-0.5740037583545848
6041,win,Anthony Pettis,Alex Morono,2020-12-19,Welterweight,U-DEC:,1.0388187272816245,0.31102139760144587,0.7616114039398355,0.7092035197772283,-1.4514887736104374,-0.24574656823938162,0.34399347635672656,-0.35013814672599225,-0.35253776433502426,-0.17837893141263575,0.7567535438985026,-0.5740037583545848
6042,win,Pannie Kianzad,Sijara Eubanks,2020-12-19,Women's Bantamweight,U-DEC:,-0.4974962979477229,0.47810937183059515,-0.18888693311776625,1.6115050242622846,0.649934993428115,-0.3297812483343804,0.5061103792633844,0.42331168345660997,-0.35253776433502426,0.1972528105951935,1.132787862497132,-1.162132493844933
6043,lose,Antonio Arroyo,Deron Winn,2020-12-19,Catch Weight,U-DEC:,-0.3927475462275402,0.04368063883480714,0.19131240170527444,0.9347788958984924,-1.0854750243965152,0.3424961924256086,1.8030456025166466,-2.57227178582204,-0.35253776433502426,-0.9889526904821624,-0.37134941189738563,1.1903824481164595
6044,lose,Gillian Robertson,Taila Santos,2020-12-19,Women's Flyweight,U-DEC:,-1.6846488174431276,-1.6606166983025143,-0.3789866005292867,-0.6818446329705665,-0.5995602194056188,-0.7499546488093745,-0.14235723236324657,0.2146029991216218,-0.35253776433502426,-0.00044810625103244216,-0.747383730496015,0.6022537126261116
6045,lose,Jamie Pickett,Tafon Nchukwi,2020-12-19,Middleweight,U-DEC:,-0.7419100519614825,-0.19024252508600134,0.19131240170527444,-3.012790186223628,-1.760707285877371,-0.6659199687143765,-0.14235723236324657,0.2023260176901522,-0.35253776433502426,-1.9774572747132926,-0.37134941189738563,0.6022537126261116
6046,win,Jimmy Flick,Cody Durden,2020-12-19,Flyweight,SUB:Triangle Choke,0.4103262169605278,-2.3623861900649405,6.464601426285445,-0.5690569449099344,-1.2495501533544802,0.17442683223561145,0.7492857336233708,-1.1174494861928599,-0.6881393265757445,1.9765610622112273,0.3807192252998732,-0.5740037583545848
6047,win,Christos Giagos,Carlton Minus,2020-12-19,Catch Weight,U-DEC:,1.4228974835889612,-0.19024252508600134,0.38141206911679476,0.10766918345385762,-0.42917450856465506,-0.16171188814438378,0.10081812199673978,-1.289327226233438,-0.35253776433502426,0.9880564779800974,0.3807192252998732,-1.162132493844933
6048,lose,Cory Sandhagen,TJ Dillashaw,2021-07-24,Bantamweight,S-DEC:,0.0960799617999796,-0.6246712580817892,-0.3789866005292867,0.6716076237570177,0.738283139790096,-0.6659199687143756,0.2629350249033981,0.7547901821062968,1.0890966140695426,0.03909207711821279,-0.37134941189738563,0.6022537126261116
6049,win,Raulian Paiva,Kyler Phillips,2021-07-24,Bantamweight,M-DEC:,-0.9514075554018483,0.2776038027556164,-0.47403643423504677,-0.8698241130716199,-0.8519834947255652,-1.0860933691893697,-0.5476494896298908,0.9696373571570194,-0.35253776433502426,-0.2969994815203715,1.132787862497132,-0.5740037583545848
6050,lose,Darrick Minner,Darren Elkins,2021-07-24,Featherweight,KO/TKO:Punches,1.3530649824421725,0.34443899244727577,1.6170599072916767,-0.042714400626985075,-0.5869390556396215,-1.590301449759362,2.127279408329962,-0.7430015525330286,-0.35253776433502426,-0.3365396648896167,-0.747383730496015,0.6022537126261116
6051,lose,Miranda Maverick,Maycee Barber,2021-07-24,Women's Flyweight,S-DEC:,1.00390247670823,-0.724924042619279,0.19131240170527442,0.408436351615543,-0.49859090927764016,0.5105655526156058,-0.9529417468965355,0.030448277649573748,1.1267779092238726,-0.00044810625103244216,-0.37134941189738563,0.6022537126261116
6052,lose,Randy Costa,Adrian Yanez,2021-07-24,Bantamweight,KO/TKO:Punches,-0.008668789920203259,0.010263043988977464,0.0012127342937540688,0.18286097549427893,0.07567204207523741,-0.07767720804938497,0.5061103792633844,1.2888388743752361,1.0890966140695426,-0.9889526904821624,-1.1234180490946444,0.6022537126261116
6053,win,Brendan Allen,Punahele Soriano,2021-07-24,Middleweight,U-DEC:,-0.5673287990945113,0.6451973460597443,1.3319104061743965,1.0475665839591244,0.13246727902222522,-0.6659199687143761,0.6682272821700428,0.46628111846675446,-0.6881393265757445,0.315873360702929,0.7567535438985026,-0.5740037583545848
6054,lose,Ian Heinisch,Nassourdine Imavov,2021-07-24,Middleweight,KO/TKO:Punches,-0.21816629336056878,-0.5578360683901299,-1.6146344387041687,-0.5690569449099344,-0.5175226549266363,-0.24574656823938257,-0.30447413526990447,0.33737281343632075,-0.35253776433502426,-0.4749303066819749,-0.37134941189738563,1.1903824481164595
6055,lose,Jordan Williams,Mickey Gall,2021-07-24,Welterweight,SUB:Rear Naked Choke,0.6896562215476819,1.6477251914346394,-1.804734106115689,0.07007328743364694,1.8300138055488633,-1.1701280492843684,0.34399347635672656,0.7425132006748268,1.1267779092238726,-1.3250442491207466,-0.37134941189738563,1.1903824481164595
6056,lose,Andre Ewell,Julio Arce,2021-07-24,Bantamweight,KO/TKO:Punches,1.667311237602721,-0.7249240426192789,-0.28393676682352653,-0.4186733608290918,-0.2840311252556861,-1.5062667696643628,0.2629350249033981,1.0985456621874534,-1.3246594926737276,-0.3365396648896167,-0.37134941189738563,1.1903824481164595
6057,win,Sijara Eubanks,Elise Reed,2021-07-24,Women's Flyweight,KO/TKO:Punches,-1.963978822030282,0.5449445615222549,0.28636223541103456,0.7843953118176497,0.971774669461046,0.5946002327106046,-0.6287079410832198,-0.0861830459493898,-0.35253776433502426,1.106677028087833,0.3807192252998732,-0.5740037583545848
6058,win,Diana Belbita,Hannah Goldy,2021-07-24,Women's Strawweight,U-DEC:,1.108651228428413,0.4446917769847653,-0.2839367668235265,0.9347788958984924,0.41644346375716423,-0.07767720804938497,-0.30447413526990447,0.7547901821062964,-0.35253776433502426,0.6519649193415133,0.3807192252998732,-1.162132493844933
6059,win,Carlos Condit,Martin Kampmann,2013-08-28,Welterweight,KO/TKO:Punch,0.16591246294676817,-1.3264407498442161,-0.9492856027638477,2.4386147367069193,0.2839212442141928,-0.5818852886193768,-0.22341568381657506,-0.37469210958893207,-0.35253776433502426,0.03909207711821279,0.3807192252998732,-1.162132493844933
6060,win,Rafael Dos Anjos,Donald Cerrone,2013-08-28,Lightweight,U-DEC:,0.02624746065319103,-0.4575832838526403,-0.6641361016465671,-0.042714400626985075,-0.5175226549266363,0.6786349128056034,0.019759670543411295,-0.7675555153959686,1.9897065661154227,-0.020218197935655057,1.884856499694391,-0.5740037583545848
6061,win,Kelvin Gastelum,Brian Melancon,2013-08-28,Welterweight,SUB:Rear Naked Choke,-2.3829738289110125,-0.12340733539434198,0.09626256799951424,0.2580527675347003,-0.40393218103266043,-0.5818852886193777,-0.6287079410832198,-0.24578380455849838,1.9897065661154227,0.9880564779800974,0.7567535438985026,-0.5740037583545848
6062,win,Court McGee,Robert Whittaker,2013-08-28,Welterweight,S-DEC:,-0.4276637968009343,-0.4910008786984702,0.4764619028225549,1.4987173362016526,0.13246727902222466,-0.07767720804938497,-0.385532586723233,0.26371092484750164,-0.35253776433502426,0.0786322604874578,0.7567535438985026,-0.5740037583545848
6063,lose,Erik Perez,Takeya Mizugaki,2013-08-28,Bantamweight,S-DEC:,-0.07850129106699145,-0.0231545508568524,0.09626256799951424,-0.08031029664719574,-0.1262665781807197,0.7626695929006031,0.2629350249033981,-0.7245860803858237,-0.35253776433502426,0.07863226048745803,-1.1234180490946444,0.6022537126261116
6064,lose,Robert McDaniel,Brad Tavares,2013-08-28,Middleweight,U-DEC:,0.8293212238412588,-0.9922648013859178,1.3319104061743965,-0.6066528409301452,-1.0413009512155247,0.006357472045613839,0.10081812199674024,-0.6325087196497995,1.9897065661154227,-0.712171406897446,-1.4994523676932738,0.6022537126261116
6065,win,Dylan Andrews,Papy Abedi,2013-08-28,Middleweight,KO/TKO:Punch,-0.2530825439339629,0.24418620790978615,-0.8542357690580875,0.032477391413436266,-0.3660686897346685,-0.1617118881443833,-0.38553258672323343,-0.2641992767057031,2.219266316591283,1.4823087700956625,0.7567535438985026,-0.5740037583545848
6066,lose,Justin Edwards,Brandon Thatch,2013-08-28,Welterweight,KO/TKO:Punch,-1.4053188128559735,-0.7583416374651087,0.2863622354110346,-0.5690569449099344,-0.006365522403745305,-0.07767720804938497,0.019759670543411295,-0.190537388116884,-0.06018288813761225,-1.1866536073283882,-0.37134941189738563,0.6022537126261116
6067,win,Darren Elkins,Hatsu Hioki,2013-08-28,Featherweight,U-DEC:,-0.8117425531082713,0.07709823368063719,0.476461902822555,0.6340117277368069,0.700419648492104,-1.1701280492843684,-0.304474135269904,0.6381588585073329,-0.35253776433502426,0.7508153777646263,0.3807192252998732,-1.7502612293352813
6068,lose,James Head,Jason High,2013-08-28,Welterweight,SUB:Guillotine Choke,1.2832324812953841,0.9793732945180428,-1.899783939821449,-0.042714400626985075,0.9339111781630541,0.09039215214061264,0.5061103792633844,0.9512218850098147,-0.6881393265757445,0.13794253554132577,-0.37134941189738563,1.1903824481164595
6069,win,Zak Cummings,Ben Alloway,2013-08-28,Welterweight,SUB:D'Arce Choke,-0.7768263025348768,1.3135492429763411,0.6665615702340753,-0.042714400626985075,0.826631286152077,-0.3297812483343804,-1.3582340041631793,0.5706354606342486,1.9897065661154227,1.3241480366186815,0.3807192252998732,-1.162132493844933
6070,lose,Hyun Gyu Lim,Tarec Saffiedine,2014-01-04,Welterweight,U-DEC:,2.225971246777029,-0.35733049931515065,0.09626256799951424,0.07007328743364694,0.2586789166821984,-0.918024008999372,-0.4665910381765619,1.233592457933622,-0.06018288813761225,-0.6528611318435781,-0.37134941189738563,0.6022537126261116
6071,win,Tatsuya Kawajiri,Sean Soriano,2014-01-04,Featherweight,SUB:Rear Naked Choke,-0.2530825439339633,0.3778565872931056,1.046760905057116,0.48362814365596435,-0.7131506932995947,-0.49785060852437896,-1.3582340041631793,-0.08004455523365527,-0.35253776433502426,1.9765610622112273,0.3807192252998732,-0.5740037583545848
6072,win,Kiichi Kunimoto,Luiz Dutra,2014-01-04,Welterweight,DQ:,0.6896562215476819,-2.3958037849107705,0.28636223541103456,0.07007328743364694,-1.287413644652472,0.006357472045613839,-0.4665910381765619,-0.5404313589137755,-0.35253776433502426,1.9765610622112273,0.3807192252998732,-0.5740037583545848
6073,win,Kyung Ho Kang,Shunichi Shimizu,2014-01-04,Bantamweight,SUB:Arm Triangle,1.911724991616481,2.349494683197066,0.7616114039398355,2.363422944666498,1.8047714780168687,2.359328514705578,1.235636442343344,-1.1113109954771245,-0.35253776433502426,0.9880564779800974,0.3807192252998732,-0.5740037583545848
6074,win,Max Holloway,Will Chope,2014-01-04,Featherweight,KO/TKO:Punch,1.8418924904696923,2.8173410110386836,0.28636223541103456,1.5363132322218633,1.7795291504848743,1.0988083132805968,1.6409286996099883,-3.0940434966595105,-0.06018288813761225,1.1264471197724555,0.3807192252998732,-0.5740037583545848
6075,lose,Quinn Mulhern,Katsunori Kikuno,2014-01-04,Lightweight,U-DEC:,-1.9290625714568876,-1.4266935343817055,-0.7591859353523274,-0.2682897767482491,-0.725771857065592,-0.8339893289043733,-0.9529417468965351,-0.23350682312702875,-0.35253776433502426,-1.9774572747132926,-0.37134941189738563,1.1903824481164595
6076,win,Royston Wee,Dave Galera,2014-01-04,Bantamweight,U-DEC:,2.8195475065247315,-0.4575832838526403,-1.8997839398214493,-0.6442487369503559,-0.35344752596867113,1.3509123535655934,-0.7097663925365483,1.1783460414920077,-0.35253776433502426,1.9765610622112273,0.3807192252998732,-0.5740037583545848
6077,win,Mairbek Taisumov,Tae Hyun Bang,2014-01-04,Lightweight,U-DEC:,1.0388187272816245,1.0462084842097026,-0.4740364342350468,0.2580527675347003,0.1703307703202169,-0.16171188814438378,0.10081812199674024,0.5890509327814534,-0.06018288813761225,1.9765610622112273,0.3807192252998732,-0.5740037583545848
6078,win,Dustin Kimura,Jon Delos Reyes,2014-01-04,Bantamweight,SUB:Armbar,-1.614816316296339,-0.15682493024017186,0.28636223541103484,-0.30588567276845974,-1.0413009512155247,0.006357472045613839,-1.3582340041631795,-0.1966758788326188,-0.35253776433502426,1.3241480366186817,0.3807192252998732,-0.5740037583545848
6079,win,Russell Doane,Leandro Issa,2014-01-04,Bantamweight,SUB:Triangle Choke,0.7944049732678646,0.07709823368063719,-0.37898660052928657,0.972374791918703,-0.20199356077670363,-0.4138159284293792,0.2629350249033981,-0.9148792925736068,-0.35253776433502426,1.9765610622112273,0.3807192252998732,-0.5740037583545848
6080,win,Valentina Shevchenko,Liz Carmouche,2019-08-10,Women's Flyweight,U-DEC:,0.4452424675339221,0.17735101821812643,0.09626256799951427,0.8971829998782817,0.26498949856519693,0.17442683223561145,-0.14235723236324657,-0.37469210958893207,1.9897065661154227,0.5531144609184003,1.5088221810957616,-0.5740037583545848
6081,lose,Mike Perry,Vicente Luque,2019-08-10,Welterweight,S-DEC:,-0.35783129565414573,0.5783621563680847,-0.5690862679408071,0.10766918345385762,-0.7320824389485905,0.006357472045613839,-0.38553258672323343,-0.21509135097982351,-0.35253776433502426,-0.5540106734204651,-2.2515210048905323,0.6022537126261116
6082,win,Eduardo Garagorri,Humberto Bandenay,2019-08-10,Featherweight,U-DEC:,1.8768087410430865,-0.0231545508568524,-0.4740364342350468,1.2355460640601779,0.7635254673220904,1.434947033660592,0.8303441850767002,-1.4918974198526913,-0.6881393265757445,1.4823087700956625,0.3807192252998732,-1.7502612293352813
6083,win,Volkan Oezdemir,Ilir Latifi,2019-08-10,Light Heavyweight,KO/TKO:Punch,-0.3927475462275401,-0.4575832838526403,-0.3789866005292867,1.7242927123229166,1.8489455511978592,0.006357472045613839,0.6682272821700419,0.6934052749489475,-0.35253776433502426,-0.020218197935655057,0.3807192252998732,-1.162132493844933
6084,win,Rodolfo Vieira,Oskar Piechota,2019-08-10,Middleweight,SUB:Arm Triangle,-0.4625800473743286,2.0821539244304272,-0.4740364342350468,-0.1555020886876171,0.20819426161820911,-0.16171188814438378,0.1818765734500692,0.711820747096152,-0.6881393265757445,0.9880564779800974,0.3807192252998732,-1.162132493844933
6085,win,Enrique Barzola,Bobby Moffett,2019-08-10,Featherweight,S-DEC:,-0.7419100519614827,0.010263043988977464,-1.0443354364696076,-0.2682897767482491,0.3217847355121848,0.5946002327106055,0.18187657345006872,-0.11073700881232958,-0.35253776433502426,1.4823087700956625,0.3807192252998732,-1.162132493844933
6086,win,Gilbert Burns,Aleksei Kunchenko,2019-08-10,Welterweight,U-DEC:,0.02624746065319103,-1.0925175859234073,0.5715117365283151,-0.19309798470782777,-0.1262665781807197,-0.7499546488093745,0.34399347635672656,0.2330184712688268,-0.35253776433502426,0.15771262722594828,1.132787862497132,-0.5740037583545848
6087,win,Ciryl Gane,Raphael Pessoa,2019-08-10,Heavyweight,SUB:Arm Triangle,0.7245724721210761,-1.493528724073365,0.4764619028225549,0.295648663554911,1.8678772968468553,1.6870510739455884,2.6946885685032638,-0.7245860803858237,-0.35253776433502426,1.9765610622112273,0.3807192252998732,-0.5740037583545848
6088,win,Marina Rodriguez,Tecia Torres,2019-08-10,Women's Strawweight,U-DEC:,0.6547399709742876,0.14393342337229692,0.09626256799951424,1.6115050242622846,0.189262515969213,-0.3297812483343813,-0.061298780909917645,-0.3194456931473177,-0.35253776433502426,0.8892060195569844,0.7567535438985026,-2.3383899648256294
6089,lose,Raulian Paiva,Rogerio Bontorin,2019-08-10,Flyweight,KO/TKO:,-1.3005700611357907,0.8791205099805531,-0.7591859353523274,-0.19309798470782777,0.9591535056950486,-0.16171188814438378,-0.7908248439898776,1.0678532086087784,-0.35253776433502426,-1.9774572747132926,-0.747383730496015,1.1903824481164595
6090,win,Chris Gutierrez,Geraldo de Freitas,2019-08-10,Bantamweight,S-DEC:,-0.2879987945073574,0.47810937183059515,0.09626256799951424,0.295648663554911,0.649934993428115,1.0988083132805972,0.506110379263384,-0.006382666644835921,-0.35253776433502426,0.33564345238755183,0.7567535438985026,-0.5740037583545848
6091,win,Alex Da Silva,Kazula Vargas,2019-08-10,Lightweight,U-DEC:,0.6198237204008934,1.54747240689715,-0.09383709941200614,-0.11790619266740641,-0.9466422229705447,-0.07767720804938404,-0.5476494896298908,0.46014262775101966,-0.6881393265757445,0.9880564779800974,0.3807192252998732,-0.5740037583545848
6092,lose,Polyana Viana,Veronica Macedo,2019-08-10,Women's Flyweight,SUB:Armbar,0.5150749686807107,0.14393342337229675,1.8071595747031972,-0.0051185046067744044,0.14508844278822253,0.9307389530906002,0.10081812199674024,-1.393681568400932,-0.6881393265757445,-0.00044810625103244216,-0.37134941189738563,1.778511183606808
6093,win,Mark Hunt,Frank Mir,2016-03-19,Heavyweight,KO/TKO:Punch,0.5150749686807107,0.34443899244727577,-1.709684272409929,0.2580527675347003,0.4038222999911672,1.0988083132805972,-0.304474135269904,-0.5772623032081851,-0.6881393265757445,0.09840235217208064,0.7567535438985026,-1.162132493844933
6094,lose,Hector Lombard,Neil Magny,2016-03-19,Welterweight,KO/TKO:Punches,0.27066121466695064,0.6786149409055744,0.19131240170527444,-3.3135573543853134,-0.35344752596867113,-0.16171188814438378,0.019759670543411295,0.7302362192433569,1.9897065661154227,-0.5737807651050879,-1.1234180490946444,0.6022537126261116
6095,lose,Johnny Case,Jake Matthews,2016-03-19,Lightweight,SUB:Rear Naked Choke,0.1309962123733739,0.21076861306395628,-0.3789866005292866,-0.042714400626985075,0.49848102823614726,0.006357472045613839,-0.5476494896298908,0.29440337842617625,-0.35253776433502426,-0.00044810625103244216,-0.747383730496015,0.6022537126261116
6096,win,Daniel Kelly,Antonio Carlos Junior,2016-03-19,Middleweight,KO/TKO:Punches,-0.1832500427871745,0.8457029151347233,-0.4740364342350468,0.14526507947406828,1.0601228158230274,0.7626695929006021,-0.304474135269904,1.5343785030046337,1.9897065661154227,0.5926546442876456,0.7567535438985026,-0.5740037583545848
6097,win,Steve Bosse,James Te Huna,2016-03-19,Light Heavyweight,KO/TKO:Punch,-0.1483337922137802,1.4138020275138306,-0.18888693311776628,0.14526507947406828,1.2368191085469897,-1.0020586890943708,0.10081812199674024,1.4668551051315495,-0.35253776433502426,-0.00044810625103244216,0.3807192252998732,-2.3383899648256294
6098,win,Bec Rawlings,Seo Hee Ham,2016-03-19,Women's Strawweight,U-DEC:,1.3879812330155672,0.07709823368063719,0.19131240170527444,-0.5690569449099344,0.1829519340862145,-0.3297812483343813,0.26293502490339765,0.312818850573381,-0.6881393265757445,0.671735011026136,0.7567535438985026,-0.5740037583545848
6099,win,Alan Jouban,Brendan O'Reilly,2016-03-19,Welterweight,KO/TKO:Elbow,0.02624746065319103,0.7454501305972338,-0.2839367668235265,0.8971829998782817,2.385345011252745,1.7710857540405869,0.2629350249033981,0.6136048956443931,1.9897065661154227,0.671735011026136,0.3807192252998732,-0.5740037583545848
6100,win,Dan Hooker,Mark Eddiva,2016-03-19,Featherweight,SUB:Guillotine Choke,0.4801587181073163,0.511526966676425,0.19131240170527444,0.032477391413436266,0.9780852513440448,-0.24574656823938257,0.18187657345006872,1.1230996250503928,1.0890966140695426,0.6915051027107585,0.3807192252998732,-1.7502612293352813
6101,win,Leslie Smith,Rin Nakai,2016-03-19,Women's Bantamweight,U-DEC:,-0.6371613002412998,-0.42416568900681045,-0.4740364342350468,1.1603542720197564,3.7862941892784456,-0.7499546488093745,0.5871688307167134,2.7682151368673567,-0.35253776433502426,0.9880564779800974,0.3807192252998732,-1.162132493844933
6102,win,Viscardi Andrade,Richard Walsh,2016-03-19,Welterweight,U-DEC:,0.3404937158137392,0.010263043988977464,0.09626256799951421,-0.30588567276845974,-0.35975810785166995,0.4265308725206079,-0.30447413526990447,0.030448277649573748,-0.35253776433502426,0.6915051027107585,0.7567535438985026,-0.5740037583545848
