result,fighter,opponent,f_kd,o_kd,f_str,o_str,f_td,o_td,f_sub,o_sub,weight_class,method,type,round,time,date,f_win_perc,o_win_perc,f_str_efc,o_str_efc,f_win_strk,o_win_strk,f_lose_strk,o_lose_strk,f_wins,f_losses,f_draws,f_height,f_weight,f_reach,f_stance,f_age,f_slpm,f_str_acc,f_sapm,f_str_def,f_td_avg,f_td_acc,f_td_def,f_sub_avg,f_last_match,o_wins,o_losses,o_draws,o_height,o_weight,o_reach,o_stance,o_age,o_slpm,o_str_acc,o_sapm,o_str_def,o_td_avg,o_td_acc,o_td_def,o_sub_avg,o_last_match
win,Matt Brown,Chris Cope,1,0,48,20,1,0,0,0,Welterweight,KO/TKO,Punches,2,1:19,2012-02-04,0.44,0.5,0.016,0.0,0,0,1,1,26,19,0,182.88,76.5,190.5,Orthodox,42,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,05-13-2023,8,4,0,182.88,76.5,182.88,Orthodox,40,3.96,0.26,4.82,0.5,0.0,0.0,0.8,0.0,02-04-2012
win,Matthew Riddle,Henry Martinez,0,0,74,67,2,0,0,0,Welterweight,S-DEC,Split,3,5:00,2012-02-04,0.5,0,0.0,0,0,0,2,0,8,3,0 (2 NC),185.42,76.5,193.04,Southpaw,37,3.01,0.42,2.74,0.54,3.51,0.5,0.89,0.5,02-16-2013,9,4,0,170.18,69.75,175.26,Southpaw,40,2.79,0.25,4.01,0.6,0.0,0.0,0.8,0.0,12-08-2012
win,Rafael Natal,Michael Kuiper,0,1,36,30,6,0,2,0,Middleweight,U-DEC,Unanimous,3,5:00,2012-02-04,0,0,0.0,0,0,0,1,0,21,9,1,182.88,83.25,195.58,Orthodox,41,3.1,0.47,2.48,0.57,2.55,0.34,0.77,0.5,07-22-2017,15,5,0,182.88,83.25,185.42000000000002,Orthodox,34,3.28,0.54,3.62,0.54,2.3,0.55,0.79,0.0,10-26-2013
win,Rashad Evans,Phil Davis,0,0,62,51,3,2,0,0,Light Heavyweight,U-DEC,Unanimous,5,5:00,2012-01-28,0.92,1.0,0.0132,0.0,3,5,0,0,19,8,1,182.88,92.25,190.5,Orthodox,44,2.14,0.37,2.42,0.63,2.98,0.44,0.73,0.0,06-09-2018,17,4,0 (1 NC),187.96,92.25,200.66,Orthodox,39,2.85,0.34,1.33,0.72,2.99,0.38,0.72,0.6,01-24-2015
win,Chael Sonnen,Michael Bisping,0,0,40,30,4,1,0,0,Middleweight,U-DEC,Unanimous,3,5:00,2012-01-28,0.5,0.8,0.0,0.0054,1,4,0,0,29,15,1,185.42,92.25,185.42000000000002,Southpaw,46,3.08,0.43,1.1,0.62,3.81,0.59,0.66,0.4,11-16-2013,30,9,0,185.42,83.25,190.5,Orthodox,44,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,11-25-2017
win,Chris Weidman,Demian Maia,0,0,58,51,4,0,0,0,Middleweight,U-DEC,Unanimous,3,5:00,2012-01-28,1.0,0.75,0.0,0.0,3,1,0,0,15,6,0,187.96,83.25,198.12,Orthodox,39,3.03,0.43,3.14,0.52,3.92,0.47,0.65,0.9,,28,11,0,185.42,76.5,182.88,Southpaw,46,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0,06-12-2021
win,Evan Dunham,Nik Lentz,0,0,68,39,2,2,1,0,Lightweight,KO/TKO,Other,2,5:00,2012-01-28,0.67,0.75,0.0043,0.0,1,0,0,1,18,9,1,177.8,69.75,177.8,Southpaw,42,5.33,0.39,3.54,0.61,1.82,0.33,0.79,1.0,06-06-2020,30,12,2 (1 NC),172.72,65.25,172.72,Orthodox,39,3.44,0.47,3.25,0.5,3.3,0.32,0.43,1.2,01-23-2021
win,Mike Russow,Jon Olav Einemo,0,0,21,31,6,0,0,0,Heavyweight,U-DEC,Unanimous,3,5:00,2012-01-28,1.0,0,0.0204,0.0,3,0,0,1,15,3,0 (1 NC),185.42,114.75,185.42000000000002,Orthodox,47,1.55,0.47,2.9,0.59,4.66,0.43,0.0,0.7,01-26-2013,6,3,0,198.12,113.85000000000001,203.1,Orthodox,48,2.15,0.52,3.05,0.52,1.73,0.55,0.43,0.0,01-28-2012
win,Cub Swanson,George Roop,1,0,43,35,2,0,0,0,Featherweight,KO/TKO,Punch,2,2:22,2012-01-28,0,0.2,0.0,0.0061,0,0,1,1,28,13,0,172.72,60.75,177.8,Orthodox,40,4.68,0.5,3.73,0.6,1.09,0.52,0.61,0.4,10-15-2022,15,13,1,185.42,60.75,182.88,Orthodox,42,3.43,0.34,2.47,0.6,1.05,0.57,0.59,0.1,09-26-2015
win,Charles Oliveira,Eric Wisely,0,0,6,2,1,0,2,0,Featherweight,SUB,Calf Slicer,1,1:43,2012-01-28,0.5,0,0.0,0,0,0,2,0,34,9,0 (1 NC),177.8,69.75,187.96,Orthodox,34,3.54,0.53,3.19,0.51,2.32,0.4,0.55,2.7,06-10-2023,26,9,1,172.72,65.25,177.06,Southpaw,39,1.42,0.47,2.08,0.56,0.0,0.0,0.27,0.9,04-14-2012
win,Michael Johnson,Shane Roller,0,0,64,56,1,1,0,0,Lightweight,U-DEC,Unanimous,3,5:00,2012-01-28,0,0.33,0.0263,0.027,0,0,2,2,22,19,0,177.8,69.75,185.42000000000002,Southpaw,37,4.28,0.39,3.91,0.58,0.46,0.38,0.8,0.1,05-20-2023,11,7,0,177.8,69.75,182.88,Orthodox,44,2.04,0.34,2.65,0.6,2.46,0.33,0.42,1.9,10-05-2012
win,Lavar Johnson,Joey Beltran,1,0,65,22,0,0,0,0,Heavyweight,KO/TKO,Punches,1,4:24,2012-01-28,0,0.4,0,0.0,0,0,0,1,18,10,0,193.04,108.0,208.28,Orthodox,46,5.39,0.55,2.54,0.55,0.61,0.66,0.54,0.6,02-23-2013,17,14,0 (1 NC),185.42,83.25,190.5,Orthodox,42,4.92,0.36,5.27,0.54,0.48,0.18,0.75,0.0,10-09-2013
win,Jim Miller,Melvin Guillard,0,0,4,16,1,0,1,0,Lightweight,SUB,Rear Naked Choke,1,3:04,2012-01-20,0.82,0.64,0.0106,0.0403,0,0,1,1,36,17,0 (1 NC),172.72,69.75,180.34,Southpaw,40,2.86,0.41,3.08,0.58,1.56,0.43,0.48,1.8,06-03-2023,32,18,2 (3 NC),175.26,69.75,180.34,Orthodox,40,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2,03-08-2014
win,Josh Neer,Duane Ludwig,0,0,5,24,1,0,1,0,Welterweight,SUB,Guillotine Choke,1,3:04,2012-01-20,0.5,0.67,0.0026,0.0038,1,2,0,0,36,16,1,180.34,76.5,182.88,Orthodox,40,3.29,0.46,3.63,0.58,1.09,0.34,0.46,1.3,02-23-2013,21,14,0,177.8,76.5,177.8,Orthodox,45,4.62,0.44,3.05,0.57,0.43,0.25,0.59,0.1,09-29-2012
win,Mike Easton,Jared Papazian,0,0,85,68,1,0,0,0,Bantamweight,M-DEC,Majority,3,5:00,2012-01-20,1.0,0,0.0323,0,1,0,0,0,13,6,0,167.64,60.75,177.8,Southpaw,39,3.51,0.37,4.28,0.61,0.75,0.22,0.66,0.0,06-14-2014,20,13,0 (1 NC),172.72,60.75,170.18,Southpaw,35,3.33,0.39,3.81,0.44,0.0,0.0,0.5,0.0,12-15-2012
win,Pat Barry,Christian Morecraft,1,0,12,3,0,2,0,1,Heavyweight,KO/TKO,Punch,1,3:38,2012-01-20,0.33,0.33,0.0426,0.0,0,0,2,1,8,7,0,180.34,105.75,187.96,Orthodox,44,2.72,0.52,3.54,0.59,0.0,0.0,0.76,0.2,12-06-2013,8,3,0,198.12,117.0,205.74,Orthodox,37,2.82,0.34,2.46,0.46,3.26,0.66,0.5,2.2,01-20-2012
win,Jorge Rivera,Eric Schafer,0,0,6,6,0,2,0,0,Middleweight,KO/TKO,Punches,2,1:31,2012-01-20,0.5,0.43,0.0215,0.0,0,0,2,2,20,9,0,185.42,83.25,185.42000000000002,Orthodox,51,3.16,0.48,2.64,0.54,0.84,0.5,0.63,0.1,01-20-2012,14,8,2,190.5,83.25,193.04,Orthodox,46,1.89,0.34,3.38,0.56,1.81,0.36,0.5,1.8,01-20-2012
win,Khabib Nurmagomedov,Kamal Shalorus,1,0,35,13,3,0,1,0,Lightweight,SUB,Rear Naked Choke,3,2:08,2012-01-20,0,0,0,0.0,0,0,0,1,29,0,0,177.8,69.75,177.8,Orthodox,35,4.1,0.48,1.75,0.65,5.32,0.48,0.84,0.8,10-24-2020,9,5,2,172.72,69.75,172.72,Orthodox,51,3.06,0.32,2.99,0.7,2.07,0.5,0.8,0.0,05-15-2012
win,Charlie Brenneman,Daniel Roberts,0,0,24,3,2,0,0,3,Welterweight,U-DEC,Unanimous,3,5:00,2012-01-20,0.5,0.5,0.0,0.0,0,0,1,2,19,8,0,177.8,69.75,177.8,Orthodox,42,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0.0,11-08-2014,15,7,0,177.8,76.5,187.96,Southpaw,43,0.73,0.2,2.27,0.46,2.46,0.44,0.4,2.5,01-20-2012
win,Fabricio Camoes,Tommy Hayden,0,0,6,7,1,2,1,0,Lightweight,SUB,Rear Naked Choke,1,4:03,2012-01-20,0,0,0.0,0,0,0,1,0,14,9,1,177.8,69.75,180.34,Orthodox,45,1.29,0.33,1.85,0.61,2.34,0.32,0.2,1.5,10-25-2014,11,3,0,175.26,65.25,179.67,Southpaw,37,1.48,0.27,2.05,0.55,3.42,0.33,0.66,0.0,08-11-2012
win,Daniel Pineda,Pat Schilling,0,0,19,4,1,0,1,0,Featherweight,SUB,Rear Naked Choke,1,1:37,2012-01-20,0,0,0,0,0,0,0,0,28,15,0 (3 NC),170.18,65.25,175.26,Orthodox,38,3.09,0.49,3.18,0.46,1.71,0.25,0.48,1.7,06-03-2023,5,2,0,172.72,65.25,177.06,Orthodox,35,1.87,0.26,8.24,0.52,0.0,0.0,0.0,0.0,06-01-2012
win,Jose Aldo,Chad Mendes,1,0,11,13,0,0,0,0,Featherweight,KO/TKO,Knee,1,4:59,2012-01-14,1.0,1.0,0.0069,0.0,2,2,0,0,31,8,0,170.18,60.75,177.8,Orthodox,37,3.57,0.46,3.74,0.6,0.49,0.54,0.91,0.1,08-20-2022,18,5,0,167.64,65.25,167.64000000000001,Orthodox,38,2.78,0.49,2.35,0.67,4.13,0.55,1.0,0.3,12-29-2018
win,Vitor Belfort,Anthony Johnson,0,0,14,4,0,2,1,0,Middleweight,SUB,Rear Naked Choke,1,4:49,2012-01-14,0.64,0.67,0.0451,0.0361,1,2,0,0,26,14,0 (1 NC),182.88,83.25,187.96,Southpaw,46,1.59,0.46,2.83,0.5,1.02,0.6,0.53,0.6,05-12-2018,22,6,0,187.96,92.25,198.12,Orthodox,39,3.25,0.47,1.83,0.6,2.43,0.57,0.77,0.6,04-08-2017
win,Rousimar Palhares,Mike Massenzio,0,0,4,0,0,0,1,0,Middleweight,SUB,Heel Hook,1,1:03,2012-01-14,0.75,0.25,0.0083,0.04,2,0,0,3,19,8,0,172.72,76.5,180.34,Orthodox,43,1.75,0.51,2.04,0.59,3.93,0.45,0.0,4.1,10-09-2013,13,9,0,187.96,83.25,185.42000000000002,Southpaw,41,2.08,0.45,3.59,0.54,2.74,0.24,0.5,1.4,05-05-2012
win,Carlo Prater,Erick Silva,0,0,0,8,0,0,0,0,Welterweight,DQ,Other,1,0:29,2012-01-14,0,1.0,0,0.25,0,1,0,0,31,18,1,180.34,69.75,182.88,Switch,42,2.03,0.47,4.07,0.35,0.43,0.09,0.57,1.7,10-05-2012,19,9,0 (1 NC),182.88,76.5,187.96,Orthodox,39,2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4,12-16-2017
win,Edson Barboza,Terry Etim,1,0,47,26,0,2,0,0,Lightweight,KO/TKO,Kick,3,2:02,2012-01-14,1.0,0.67,0.0208,0.0105,3,1,0,0,23,11,0,180.34,65.25,190.5,Orthodox,37,4.0,0.44,4.12,0.58,0.38,0.44,0.75,0.1,04-15-2023,16,5,0,185.42,69.75,185.42000000000002,Orthodox,37,2.16,0.35,2.53,0.67,0.43,0.3,0.39,1.4,02-16-2013
win,Thiago Tavares,Sam Stout,0,0,50,45,2,0,0,0,Lightweight,U-DEC,Unanimous,3,5:00,2012-01-14,0.56,0.5,0.0,0.0051,1,2,0,0,21,7,1,170.18,65.25,177.8,Orthodox,39,2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5,07-08-2016,20,12,1,175.26,69.75,177.8,Orthodox,39,4.17,0.28,4.08,0.57,0.63,0.38,0.77,0.1,08-23-2015
win,Gabriel Gonzaga,Ednaldo Oliveira,0,0,2,0,2,0,1,0,Heavyweight,SUB,Rear Naked Choke,1,3:22,2012-01-14,0.58,0,0.0273,0,0,0,2,0,17,11,0,187.96,108.9,193.04,Orthodox,44,2.12,0.45,2.94,0.57,2.8,0.39,0.66,1.1,04-10-2016,17,3,1 (1 NC),195.58,92.25,200.5,Orthodox,39,1.03,0.22,1.8,0.52,0.0,0.0,0.42,0.0,08-03-2013
win,Iuri Alcantara,Michihiro Omigawa,0,0,60,24,0,1,2,0,Featherweight,U-DEC,Unanimous,3,5:00,2012-01-14,1.0,0.33,0.0,0.0,1,1,0,0,35,10,0 (1 NC),175.26,60.75,180.34,Southpaw,43,2.72,0.45,2.79,0.49,1.44,0.62,0.6,0.8,08-25-2018,17,14,1,167.64,65.25,172.72,Orthodox,48,2.01,0.39,3.06,0.64,1.19,0.36,0.49,1.5,12-31-2012
win,Mike Pyle,Ricardo Funch,1,0,11,2,0,0,0,0,Welterweight,KO/TKO,Knees,1,1:22,2012-01-14,0.5,0,0.0,0.0,0,0,1,2,27,14,1,182.88,76.5,187.96,Orthodox,48,2.74,0.45,2.84,0.6,1.8,0.35,0.7,1.5,03-03-2018,9,6,0,177.8,76.5,187.96,Southpaw,43,2.61,0.65,3.57,0.4,1.24,0.18,0.6,0.0,06-22-2012
win,Alistair Overeem,Brock Lesnar,1,0,19,6,0,0,0,0,Heavyweight,KO/TKO,Kick,1,2:26,2011-12-30,0,0.67,0,0.0128,0,0,0,1,47,19,0 (1 NC),193.04,119.25,203.2,Orthodox,43,3.67,0.64,2.44,0.57,1.42,0.55,0.73,0.8,02-06-2021,5,3,0 (1 NC),190.5,119.25,205.74,Orthodox,46,3.53,0.72,2.11,0.5,3.9,0.55,0.6,0.5,07-09-2016
win,Nate Diaz,Donald Cerrone,0,0,238,96,0,0,0,0,Lightweight,U-DEC,Unanimous,3,5:00,2011-12-30,0.64,1.0,0.0069,0.0123,1,4,0,0,22,13,0,182.88,76.5,193.04,Southpaw,38,4.57,0.45,3.77,0.52,1.05,0.3,0.41,1.3,09-10-2022,36,17,0 (2 NC),185.42,69.75,185.42000000000002,Orthodox,40,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,07-02-2022
win,Johny Hendricks,Jon Fitch,1,0,2,0,0,0,0,0,Welterweight,KO/TKO,Punch,1,0:12,2011-12-30,0.86,0.93,0.018,0.004,2,5,0,0,18,8,0,175.26,83.25,175.26,Southpaw,40,3.49,0.45,3.99,0.53,3.83,0.46,0.63,0.3,11-04-2017,30,7,1 (1 NC),182.88,76.5,187.96,Orthodox,45,2.61,0.5,1.65,0.54,3.6,0.51,0.56,0.8,02-02-2013
win,Alexander Gustafsson,Vladimir Matyushenko,1,0,10,5,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,2:13,2011-12-30,0.8,0.7,0.04,0.0053,3,2,0,0,18,8,0,195.58,92.25,200.66,Orthodox,36,4.03,0.4,3.53,0.51,1.53,0.39,0.83,0.4,07-23-2022,27,8,0,182.88,92.25,187.96,Orthodox,52,1.9,0.44,1.62,0.59,3.25,0.46,0.7,0.1,01-26-2013
win,Jimy Hettes,Nam Phan,0,0,81,16,11,0,2,0,Featherweight,U-DEC,Unanimous,3,5:00,2011-12-30,1.0,0.33,0.0,0.0,1,1,0,0,11,3,0,175.26,65.25,180.34,Southpaw,36,3.47,0.57,3.5,0.57,5.2,0.44,0.61,1.4,04-18-2015,21,17,0,167.64,60.75,177.8,Orthodox,40,4.52,0.37,6.55,0.59,0.18,0.18,0.6,0.2,03-01-2014
win,Ross Pearson,Junior Assuncao,0,0,52,43,1,3,0,0,Featherweight,U-DEC,Unanimous,3,5:00,2011-12-30,0.67,0.67,0.0,0.0101,0,1,1,0,20,16,0 (1 NC),172.72,69.75,175.26,Orthodox,39,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,03-30-2019,16,6,0,175.26,65.25,182.88,Orthodox,42,3.31,0.62,2.06,0.44,2.43,0.24,0.66,0.7,12-30-2011
win,Danny Castillo,Anthony Njokuani,0,0,33,44,6,0,0,1,Lightweight,S-DEC,Split,3,5:00,2011-12-30,0.5,0.5,0.0,0.0,0,1,1,0,17,10,0,175.26,69.75,180.34,Orthodox,44,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,12-19-2015,16,12,0 (1 NC),185.42,69.75,190.5,Orthodox,43,3.94,0.46,2.41,0.65,0.5,0.45,0.53,0.2,10-04-2014
win,Dong Hyun Kim,Sean Pierson,1,0,53,32,2,0,0,0,Welterweight,U-DEC,Unanimous,3,5:00,2011-12-30,0.83,0.5,0.0,0.0087,0,0,1,1,22,4,1 (1 NC),187.96,76.5,193.04,Southpaw,42,2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6,06-17-2017,14,6,0,182.88,76.5,193.04,Southpaw,47,3.84,0.39,3.73,0.64,0.39,0.18,0.66,0.4,06-15-2013
win,Jacob Volkmann,Efrain Escudero,0,0,17,7,3,0,2,4,Lightweight,U-DEC,Unanimous,3,5:00,2011-12-30,0.6,0.6,0.0,0.0214,3,0,0,1,19,7,0,175.26,69.75,180.34,Southpaw,43,1.19,0.34,1.78,0.52,3.19,0.48,0.52,2.0,02-02-2013,28,12,0,175.26,69.75,180.34,Orthodox,37,2.92,0.44,2.3,0.63,1.31,0.4,0.66,0.8,04-23-2016
win,Jon Jones,Lyoto Machida,1,0,24,13,1,0,1,0,Light Heavyweight,SUB,Guillotine Choke,2,4:26,2011-12-10,0.89,0.82,0.0059,0.0247,5,1,0,0,27,1,0 (1 NC),193.04,92.25,213.36,Orthodox,36,4.29,0.57,2.22,0.64,1.93,0.45,0.95,0.5,03-04-2023,24,8,0,185.42,83.25,187.96,Southpaw,45,2.59,0.53,1.57,0.61,1.21,0.65,0.75,0.4,05-12-2018
win,Frank Mir,Antonio Rodrigo Nogueira,0,0,6,21,1,0,1,1,Heavyweight,SUB,Kimura,1,3:38,2011-12-10,0.71,0.67,0.0265,0.0217,2,1,0,0,18,11,0,190.5,118.8,200.66,Southpaw,44,2.18,0.47,3.84,0.38,2.02,0.4,0.54,2.0,03-19-2016,34,10,1 (1 NC),190.5,108.0,195.58,Orthodox,47,1.95,0.42,2.4,0.55,1.3,0.29,0.36,2.4,08-01-2015
win,Rogerio Nogueira,Tito Ortiz,1,0,54,9,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,3:15,2011-12-10,0.5,0.61,0.0137,0.0033,0,0,2,1,23,10,0,187.96,92.25,190.5,Southpaw,47,2.43,0.35,2.34,0.59,0.64,0.44,0.62,0.8,07-25-2020,19,12,1,190.5,92.25,187.96,Orthodox,48,2.59,0.46,2.88,0.6,2.47,0.35,0.54,0.6,07-07-2012
win,Brian Ebersole,Claude Patrick,0,0,23,28,2,0,0,3,Welterweight,S-DEC,Split,3,5:00,2011-12-10,1.0,1.0,0.0196,0.0,2,3,0,0,51,18,1 (1 NC),182.88,76.5,185.42000000000002,Southpaw,43,2.32,0.49,2.14,0.56,1.7,0.23,0.61,0.1,06-06-2015,14,2,0,180.34,76.5,190.5,Orthodox,43,1.8,0.55,0.89,0.69,2.32,0.53,0.84,1.7,12-10-2011
win,Chan Sung Jung,Mark Hominick,1,0,6,0,0,0,0,0,Featherweight,KO/TKO,Punch,1,0:07,2011-12-10,1.0,0.75,0.0,0.0138,1,0,0,1,17,7,0,170.18,65.25,182.88,Orthodox,36,3.97,0.42,4.35,0.52,0.74,0.47,0.72,0.7,04-09-2022,20,12,0,172.72,65.25,172.72,Orthodox,41,4.08,0.42,4.18,0.69,0.25,0.66,0.71,0.9,11-17-2012
win,Igor Pokrajac,Krzysztof Soszynski,1,0,21,4,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,0:35,2011-12-10,0.33,0.75,0.0,0.0035,0,2,1,0,28,13,0 (1 NC),182.88,92.25,187.96,Orthodox,44,2.25,0.45,4.26,0.4,0.87,0.29,0.51,0.2,04-10-2016,26,12,1,185.42,92.25,195.58,OpenStance,46,3.37,0.39,3.13,0.58,0.52,0.25,0.71,1.0,12-10-2011
win,Constantinos Philippou,Jared Hamman,3,0,21,9,1,0,1,0,Middleweight,KO/TKO,Punches,1,3:11,2011-12-10,0.5,0.5,0.0172,0.0048,1,1,0,0,13,5,0 (1 NC),180.34,83.25,185.42000000000002,Orthodox,44,2.19,0.35,2.73,0.54,0.4,0.42,0.65,0.3,05-16-2015,14,6,0,190.5,83.25,190.5,Orthodox,41,5.15,0.42,3.93,0.55,1.57,0.46,0.3,0.0,08-31-2013
win,Dennis Hallman,John Makdessi,0,0,20,0,1,0,1,0,Lightweight,SUB,Rear Naked Choke,1,2:58,2011-12-10,0.29,1.0,0.0217,0.02,0,1,1,0,53,20,2 (1 NC),175.26,69.75,182.88,Orthodox,48,1.12,0.44,1.96,0.43,1.79,0.3,0.25,2.1,12-10-2011,18,8,0,172.72,69.75,172.72,Orthodox,38,5.52,0.5,4.04,0.69,0.0,0.0,0.85,0.0,09-03-2022
win,Yves Jabouin,Walel Watson,0,0,33,47,2,0,0,2,Bantamweight,S-DEC,Split,3,5:00,2011-12-10,0,0,0,0,0,0,0,0,20,11,0,170.18,60.75,172.72,Orthodox,44,3.06,0.41,2.93,0.62,1.94,0.6,0.82,0.1,08-23-2015,14,10,0,180.34,60.75,190.5,Orthodox,39,2.1,0.29,3.79,0.43,0.0,0.0,0.61,1.4,09-22-2012
win,Mark Bocek,Nik Lentz,0,0,46,10,5,0,0,3,Lightweight,U-DEC,Unanimous,3,5:00,2011-12-10,0.5,1.0,0.0,0.0,0,3,1,0,12,5,0,172.72,69.75,190.5,Orthodox,42,2.34,0.43,2.32,0.6,3.65,0.36,0.31,1.3,04-16-2014,30,12,2 (1 NC),172.72,65.25,172.72,Orthodox,39,3.44,0.47,3.25,0.5,3.3,0.32,0.43,1.2,01-23-2021
win,Jake Hecht,Rich Attonito,0,0,33,17,0,1,0,0,Welterweight,KO/TKO,Elbows,2,1:10,2011-12-10,0,1.0,0,0.0174,0,3,0,0,11,4,0,182.88,76.5,185.42000000000002,Orthodox,39,3.26,0.47,2.76,0.56,2.04,0.37,0.4,0.0,06-08-2012,10,5,0,177.8,76.5,182.88,Orthodox,46,2.28,0.47,2.13,0.59,0.74,0.37,0.75,0.0,12-10-2011
win,Michael Bisping,Jason Miller,0,0,102,27,0,1,0,0,Middleweight,KO/TKO,Knees,3,3:34,2011-12-03,0.79,0,0.0062,0.0,3,0,0,1,30,9,0,185.42,83.25,190.5,Orthodox,44,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,11-25-2017,23,10,0 (1 NC),185.42,83.25,190.08,Orthodox,43,1.83,0.43,2.3,0.49,1.31,0.28,0.43,1.3,05-26-2012
win,Diego Brandao,Dennis Bermudez,1,1,19,25,1,1,1,0,Featherweight,SUB,Armbar,1,4:51,2011-12-03,0,0,0,0,0,0,0,0,22,11,0,170.18,65.25,162.56,Orthodox,36,2.94,0.47,3.38,0.62,3.21,0.68,0.8,0.6,01-02-2016,17,9,0,167.64,69.75,167.64000000000001,Orthodox,37,4.42,0.46,3.07,0.59,3.89,0.4,0.82,1.1,01-19-2019
win,John Dodson,TJ Dillashaw,1,0,7,2,0,0,0,0,Bantamweight,KO/TKO,Punches,1,1:54,2011-12-03,0,0,0,0,0,0,0,0,22,12,0,160.02,60.75,167.64000000000001,Orthodox,39,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0.0,08-15-2020,18,5,0,167.64,60.75,170.18,Orthodox,37,5.09,0.41,3.47,0.62,1.56,0.3,0.77,0.8,10-22-2022
win,Tony Ferguson,Yves Edwards,0,0,61,45,1,0,1,0,Lightweight,U-DEC,Unanimous,3,5:00,2011-12-03,1.0,0.5,0.0192,0.0163,2,1,0,0,26,8,0,180.34,69.75,193.04,Orthodox,39,5.07,0.45,3.95,0.58,0.44,0.41,0.66,1.0,,42,22,1 (1 NC),175.26,69.75,185.42000000000002,Southpaw,47,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7,11-22-2014
win,Johnny Bedford,Louis Gaudinot,1,0,82,6,4,0,0,0,Bantamweight,KO/TKO,Knees,3,1:58,2011-12-03,0,0,0,0,0,0,0,0,21,13,1 (1 NC),177.8,60.75,180.34,Orthodox,40,4.53,0.5,1.75,0.63,1.83,0.62,0.62,0.0,09-13-2014,8,4,0 (1 NC),160.02,56.25,160.02,Orthodox,39,2.34,0.37,6.42,0.48,0.57,0.4,0.31,1.1,01-03-2015
win,Marcus Brimage,Stephen Bass,0,0,88,73,1,0,0,0,Featherweight,U-DEC,Unanimous,3,5:00,2011-12-03,0,0,0,0,0,0,0,0,7,7,0,162.56,60.75,180.34,Southpaw,38,3.97,0.35,3.64,0.56,0.56,1.0,0.8,0.0,07-18-2015,11,2,0,175.26,65.25,179.67,Orthodox,41,4.87,0.52,5.87,0.55,0.0,0.0,0.0,0.0,12-03-2011
win,John Albert,Dustin Pague,1,0,21,3,0,0,0,0,Bantamweight,KO/TKO,Punches,1,1:09,2011-12-03,0,0,0,0,0,0,0,0,6,5,0,172.72,60.75,172.72,Orthodox,37,3.05,0.49,2.82,0.35,0.0,0.0,0.5,6.1,07-27-2013,12,11,0,175.26,60.75,187.96,Orthodox,36,1.65,0.53,2.96,0.41,1.03,0.44,0.55,2.6,10-19-2013
win,Roland Delorme,Josh Ferguson,1,0,36,34,2,0,2,0,Bantamweight,SUB,Rear Naked Choke,3,0:22,2011-12-03,0,0,0,0,0,0,0,0,9,5,0 (1 NC),175.26,60.75,180.34,Orthodox,40,2.28,0.44,4.32,0.4,2.51,0.34,0.42,1.6,08-23-2014,10,5,0,165.1,56.25,169.25,Orthodox,35,2.13,0.43,4.18,0.32,0.59,0.11,0.54,0.0,07-11-2012
win,Steven Siler,Josh Clopton,0,0,72,43,0,4,2,0,Featherweight,U-DEC,Unanimous,3,5:00,2011-12-03,0,0,0,0,0,0,0,0,29,16,0,180.34,65.25,177.8,Orthodox,36,3.21,0.41,2.96,0.54,0.47,0.21,0.55,1.6,07-26-2014,6,2,1,167.64,65.25,171.86,Orthodox,42,1.6,0.64,2.87,0.5,2.0,0.66,0.75,0.0,08-03-2013
win,Dan Henderson,Mauricio Rua,1,0,77,96,1,5,1,1,Light Heavyweight,U-DEC,Unanimous,5,5:00,2011-11-19,0.71,0.57,0.0122,0.0213,3,1,0,0,32,15,0,180.34,83.25,187.96,Orthodox,53,2.44,0.47,2.7,0.51,1.52,0.52,0.57,0.3,10-08-2016,27,14,1,185.42,92.25,193.04,Orthodox,42,3.57,0.5,2.79,0.54,2.01,0.48,0.49,0.7,01-21-2023
win,Wanderlei Silva,Cung Le,1,0,43,32,0,0,0,0,Middleweight,KO/TKO,Knee,2,4:49,2011-11-19,0.33,0,0.0276,0,0,0,1,0,35,13,1 (1 NC),180.34,92.25,187.96,Orthodox,47,2.79,0.4,2.19,0.6,0.97,0.53,0.62,0.6,03-02-2013,9,3,0,175.26,83.25,177.8,Southpaw,51,4.36,0.48,2.98,0.66,1.37,0.71,0.88,0.3,08-23-2014
