result,fighter,opponent,date,weight_class,method,type,kd_dif,str_dif,td_dif,sub_dif,td_avg_dif,td_def_dif,sub_avg_dif,str_dif,slpm_dif,str_acc_dif,sapm_dif,str_def_dif,str_efc_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif
win,Omari Akhmedov,Tim Boetsch,2019-03-09,Middleweight,U-DEC,Unanimous,0.004209787510434131,0.3842379666335995,0.0031957046163765875,-0.008752130294404926,0.6354312872009841,0.2085628875681603,-0.6000000000000001,0.3842379666335995,0.011149083518954992,-1.3446115350244596,-0.03273053362888302,-0.19468081383694028,-0.00221,0.23225199010944048,0.47161315140909205,1.1228193853615738,-1.0383332813020205
lose,Sergio Moraes,Anthony Rocco Martin,2019-03-09,Welterweight,U-DEC,Unanimous,0.004209787510434131,-1.1614395171663927,1.1820419729112939,-0.008752130294404926,0.27660824940419365,0.24310815874166503,-0.6,-1.1614395171663927,-0.17702664904646057,0.3909940333857715,0.7243381942973601,0.0664637575630733,0.00317,0.23225199010944048,0.9170844908209338,0.5659817874400735,-0.018188382616538157
lose,Marion Reneau,Yana Santos,2019-03-09,Women's Bantamweight,U-DEC,Unanimous,0.004209787510434131,-1.4926561208378195,0.0031957046163765875,-0.008752130294404926,-0.36815189663691417,0.17401761639465502,0.6000000000000001,-1.4926561208378195,-0.40283752812495865,-1.1793157666044383,0.4530552334571229,0.7628492812964445,0.0,0.23225199010944048,0.1746322584678644,-0.547693408402927,1.001956516068944
win,Grant Dawson,Julian Erosa,2019-03-09,Featherweight,U-DEC,Unanimous,0.004209787510434131,0.2738324320764572,2.360888241206211,-0.008752130294404926,1.2016988937240438,-0.7241594341164764,1.0,0.2738324320764572,-1.9584235839990594,0.22569826496574977,-2.4805860872570684,-0.19468081383694077,0.0,1.7549738468201646,-1.2360269830029669,0.009144189518573277,-1.0383332813020205
lose,Jeff Hughes,Maurice Greene,2019-03-09,Heavyweight,S-DEC,Split,0.004209787510434131,-0.167789706152112,0.0031957046163765875,-0.008752130294404926,0.3999536686468404,0.6231061416502207,-0.4,-0.167789706152112,0.40631812190632755,0.47364191759578256,0.042976339163741356,1.2851384240964732,0.0,0.23225199010944048,-2.473447370258082,-0.547693408402927,-0.018188382616538157
win,Matt Schnell,Louis Smolka,2019-03-09,Bantamweight,SUB,Triangle Choke,0.004209787510434131,0.016219518109791838,0.39614446071468234,1.7131285190109828,-0.5924162952599082,0.4849250569562006,-0.7,0.016219518109791838,-0.2836595641668623,-0.6834284613443713,0.22593461507924983,0.15351194802974483,-0.00212,0.23225199010944048,0.42211633591888764,1.1228193853615738,-4.098767977358467
lose,Zak Ottow,Alex Morono,2019-03-09,Welterweight,KO/TKO,Elbows,0.004209787510434131,-0.5726099995283005,0.39614446071468234,-0.8696924549470987,0.3831338387501158,0.24310815874166503,0.0,-0.5726099995283005,-1.6259797898001591,-0.5181326929243495,-0.8844328525459062,0.0664637575630733,0.007209999999999999,0.23225199010944048,-0.24609067319887487,0.009144189518573277,-0.018188382616538157
win,Jon Jones,Anthony Smith,2019-03-02,Light Heavyweight,U-DEC,Unanimous,0.004209787510434131,3.2547818651192992,1.1820419729112939,-0.008752130294404926,0.8148428060993792,1.6594642768553727,-0.19999999999999996,3.2547818651192992,0.8203047335502411,0.8042334544358265,-1.4269987742263806,1.8074275668965023,-0.011729999999999999,0.23225199010944048,0.3973679281737851,6.134357766655077,-0.018188382616538157
lose,Tyron Woodley,Kamaru Usman,2019-03-02,Welterweight,U-DEC,Unanimous,0.004209787510434131,-3.958379725947331,-0.782701807580235,-0.008752130294404926,-1.0633715323681956,-0.34416145120792074,0.30000000000000004,-3.958379725947331,-1.3311711421143415,-0.3528369245043278,0.011431808833481057,-0.020584432903598227,0.019809999999999998,-1.2595986437265314,-0.44407793515969324,-1.6613686042459277,-0.018188382616538157
lose,Robbie Lawler,Ben Askren,2019-03-02,Welterweight,SUB,Bulldog Choke,0.004209787510434131,0.936265639419311,0.0031957046163765875,-0.8696924549470987,-2.0613481062405192,2.2467338868049587,-0.9,0.936265639419311,0.10523694980166264,-0.2701890402943163,-0.6194587977717215,1.9815239478298448,0.0087,1.1593393261852534,1.659536723174003,0.009144189518573277,1.001956516068944
lose,Tecia Torres,Zhang Weili,2019-03-02,Women's Strawweight,U-DEC,Unanimous,0.004209787510434131,-1.235043206871154,-0.782701807580235,-0.008752130294404926,-0.7325815443992795,-0.1714350953403957,-0.4,-1.235043206871154,-0.6725560781353875,0.0604024965457276,-0.29139568233701585,0.6758010908297729,0.00179,-1.2595986437265314,-0.8153040513362275,-1.1045310063244274,2.022101414754426
lose,Cody Garbrandt,Pedro Munhoz,2019-03-02,Bantamweight,KO/TKO,Punch,-1.3416592795753575,-0.167789706152112,0.0031957046163765875,-0.008752130294404926,0.3494941789566667,-0.1023445529933855,-0.6,-0.167789706152112,-1.4566216304912851,-0.2701890402943163,-1.262967216509028,0.3276083289630879,0.02567,0.23225199010944048,0.19938066621296674,-1.1045310063244274,2.022101414754426
win,Zabit Magomedsharipov,Jeremy Stephens,2019-03-02,Featherweight,U-DEC,Unanimous,0.004209787510434131,1.0466711739764532,1.1820419729112939,-0.008752130294404926,2.2781680071144152,0.41583451460919046,0.4,1.0466711739764532,1.0649331858852809,0.6389376860158043,-0.026421627562830848,0.5017047098964309,-0.01736,0.23225199010944048,1.2388137915072637,2.2364945812045742,-1.0383332813020205
lose,Misha Cirkunov,Johnny Walker,2019-03-02,Light Heavyweight,KO/TKO,Flying Knee,-1.3416592795753575,-0.13098786129973122,0.0031957046163765875,-0.008752130294404926,2.042690388560272,0.5540155993032108,0.7,-0.13098786129973122,-0.007668489737586702,-0.4354848087143389,0.3079503939379264,0.936945662229787,-0.11765,0.23225199010944048,-0.8153040513362275,-0.547693408402927,-0.018188382616538157
win,Cody Stamann,Alejandro Perez,2019-03-02,Bantamweight,U-DEC,Unanimous,0.004209787510434131,0.23703058722407644,-0.3897530514819292,-0.008752130294404926,1.011074154894499,0.2085628875681603,-0.3,0.23703058722407644,0.5756762812152009,0.9695292228558486,0.2890236757397701,0.0664637575630733,0.0,0.23225199010944048,-0.3203358964341816,-3.3318813980104287,1.001956516068944
lose,Mickey Gall,Diego Sanchez,2019-03-02,Welterweight,KO/TKO,Punches,0.004209787510434131,-1.235043206871154,-1.5685993197768464,-0.008752130294404926,-0.16631393787621954,-0.3441614512079209,1.0999999999999999,-1.235043206871154,0.14287209631474576,0.7215855702258158,0.7811183488918282,-0.6299217661702989,0.04628,1.7549738468201646,0.4716131514090923,0.009144189518573277,-0.018188382616538157
win,Edmen Shahbazyan,Charles Byrd,2019-03-02,Middleweight,KO/TKO,Elbows,1.3500788545962257,0.42103981148598024,0.0031957046163765875,-0.008752130294404926,-0.1831337677729441,0.795832497517746,-0.9,0.42103981148598024,0.004876559100107669,-0.3528369245043278,0.9514588126752329,-1.065162718503656,0.0,0.23225199010944048,1.2388137915072637,0.5659817874400735,-1.0383332813020205
win,Macy Chiasson,Gina Mazany,2019-03-02,Women's Bantamweight,KO/TKO,Punch,1.3500788545962257,0.3842379666335995,0.0031957046163765875,-0.008752130294404926,-1.2147500014387165,1.0721946669057867,0.09999999999999998,0.3842379666335995,-0.07039373392605827,-0.5181326929243495,-0.5689875492433053,-0.3687771947702838,0.04167,-1.880897177516757,1.6595367231740028,0.5659817874400735,-1.0383332813020205
lose,Jan Blachowicz,Thiago Santos,2019-02-23,Light Heavyweight,KO/TKO,Punch,-1.3416592795753575,-1.1982413620187733,-0.3897530514819292,-0.008752130294404926,0.05234385078119963,0.10492707404764504,0.1,-1.1982413620187733,-0.20838927114069633,0.0604024965457276,0.15653664835267792,0.0664637575630733,-0.01225,0.23225199010944048,-0.22134226545377228,0.5659817874400735,-0.018188382616538157
win,Stefan Struve,Marcos Rogerio de Lima,2019-02-23,Heavyweight,SUB,Arm Triangle,-1.3416592795753575,-0.9406284480521081,0.39614446071468234,0.8521881943582889,-0.4410378261893872,-0.13688982416689022,1.2,-0.9406284480521081,-0.3275672350987927,-0.7660763455543832,0.7685005367597242,-0.4558253852369553,-0.027409999999999997,0.23225199010944048,-0.04810341123805598,0.009144189518573277,2.022101414754426
lose,Gian Villante,Michal Oleksiejczuk,2019-02-23,Light Heavyweight,KO/TKO,Punch,-1.3416592795753575,-0.20459155100449275,0.0031957046163765875,-0.008752130294404926,-0.08221478839259674,1.348556836293827,0.0,-0.20459155100449275,-0.2899320885857099,-0.4354848087143385,0.9199142823449729,-0.6299217661702979,0.00336,-1.880897177516757,1.0408265295464452,0.5659817874400735,-0.018188382616538157
lose,Lucie Pudilova,Liz Carmouche,2019-02-23,Women's Flyweight,U-DEC,Unanimous,0.004209787510434131,0.6786527254526455,-1.1756505636785408,-0.008752130294404926,-1.0914045821960698,-0.06779928181988042,0.3,0.6786527254526455,0.7324893916863808,-1.4272594192344712,0.913605376278921,-0.8910663375703125,0.01111,0.23225199010944048,0.17463225846786454,-0.547693408402927,1.001956516068944
win,Petr Yan,John Dodson,2019-02-23,Bantamweight,U-DEC,Unanimous,-1.3416592795753575,1.8195099158764494,0.0031957046163765875,-0.008752130294404926,0.562545357648511,0.10492707404764504,0.1,1.8195099158764494,1.1339309544926002,1.0521771070658597,0.4341285152589667,-0.19468081383694125,-0.003979999999999999,0.9008295008691459,0.8923360830758313,1.6796569832830741,-1.0383332813020205
lose,Klidson Abreu,Magomed Ankalaev,2019-02-23,Light Heavyweight,U-DEC,Unanimous,-1.3416592795753575,-0.2781952407092543,-0.3897530514819292,-0.008752130294404926,-0.19434698770409375,-0.2059803665139004,0.0,-0.2781952407092543,-0.9548196769835108,-1.0140199981844156,0.478290857721331,-0.3687771947702833,-0.01408,0.23225199010944048,-1.2360269830029669,-0.547693408402927,-0.018188382616538157
win,Dwight Grant,Carlo Pedersoli Jr.,2019-02-23,Welterweight,KO/TKO,Punch,1.3500788545962257,0.08982320781455337,-0.3897530514819292,-0.008752130294404926,-1.2876359309911898,2.2812791579784637,0.0,0.08982320781455337,-0.5659231630149855,-0.10489327187429456,-0.9159773828761665,-0.10763262337026974,0.0,1.7549738468201646,-1.2360269830029669,0.009144189518573277,-0.018188382616538157
win,Chris Fishgold,Daniel Teymur,2019-02-23,Featherweight,SUB,Rear Naked Choke,0.004209787510434131,-0.13098786129973122,1.5749907290095995,1.7131285190109828,1.1400261841027204,-0.5514330782489512,1.0,-0.13098786129973122,-0.6851011269730822,-1.1793157666044378,-0.77087254335697,-0.891066337570313,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-1.0383332813020205
lose,Veronica Hardy,Gillian Robertson,2019-02-23,Women's Flyweight,SUB,Rear Naked Choke,0.004209787510434131,0.6418508806002649,-0.3897530514819292,-0.8696924549470987,-0.7213683244681297,1.0376493957322817,-0.5,0.6418508806002649,0.6321290009848258,-0.2701890402943163,0.995621155137597,-0.4558253852369553,0.0,1.1593393261852534,-1.2360269830029669,0.009144189518573277,1.001956516068944
win,Damir Hadzovic,Marco Polo Reyes,2019-02-23,Lightweight,KO/TKO,Punches,0.004209787510434131,1.2306803982383572,0.7890932168129882,-0.008752130294404926,0.43919993840586435,-0.4132519935549309,0.2,1.2306803982383572,-1.6698874607320893,0.8868813386458375,-1.4206898681603284,0.24056013849641636,-0.02211,0.23225199010944048,-1.0380397210421484,0.009144189518573277,-0.018188382616538157
lose,Michel Prazeres,Ismail Naurdiev,2019-02-23,Welterweight,U-DEC,Unanimous,0.004209787510434131,-1.7870708796568655,1.1820419729112939,-0.8696924549470987,1.5100624418306607,-0.7932499764634866,0.39999999999999997,-1.7870708796568655,-0.509470443245361,-0.4354848087143389,0.7685005367597241,-0.978114528036985,0.00546,0.23225199010944048,2.0307628393505373,3.9070073749690755,-0.018188382616538157
lose,Rustam Khabilov,Diego Ferreira,2019-02-23,Lightweight,U-DEC,Unanimous,0.004209787510434131,-1.4926561208378195,1.1820419729112939,-0.8696924549470987,1.8184259899372777,-0.06779928181988042,-0.6,-1.4926561208378195,-1.694977558407478,-0.2701890402943163,-0.7897992615551259,0.7628492812964445,-0.005200000000000001,0.23225199010944048,0.22412907395806933,1.1228193853615738,-0.018188382616538157
win,Francis Ngannou,Cain Velasquez,2019-02-17,Heavyweight,KO/TKO,Punches,0.004209787510434131,0.1634268975193149,0.0031957046163765875,-0.008752130294404926,-2.4482041938651835,-0.48234253590194115,-0.10000000000000003,0.1634268975193149,-2.5480408793706943,-1.3446115350244596,-0.10212850035545522,-1.4133554803703412,0.014920000000000001,0.23225199010944048,-0.2708390809439769,0.009144189518573277,-0.018188382616538157
lose,James Vick,Paul Felder,2019-02-17,Lightweight,U-DEC,Unanimous,0.004209787510434131,0.20022874237169566,0.0031957046163765875,-0.008752130294404926,-0.014935468805698538,-0.24052563768740584,0.49999999999999994,0.20022874237169566,0.2557775358539948,-0.4354848087143385,-0.07689287609124709,1.023993852696459,0.0033699999999999997,0.23225199010944048,0.39736792817378536,0.009144189518573277,-0.018188382616538157
lose,Cortney Casey,Cynthia Calvillo,2019-02-17,Women's Strawweight,U-DEC,Unanimous,0.004209787510434131,-0.35179893041401583,0.0031957046163765875,-0.008752130294404926,-0.7886476440550281,-1.3114290440660623,-0.30000000000000004,-0.35179893041401583,-0.08921130718259997,0.0604024965457276,-0.0705839700251952,-0.804018147103641,0.0,0.23225199010944048,-0.8895492745715347,0.009144189518573277,-0.018188382616538157
win,Kron Gracie,Alex Caceres,2019-02-17,Featherweight,SUB,Rear Naked Choke,0.004209787510434131,-0.09418601644735046,0.39614446071468234,0.8521881943582889,-0.06539495849587221,-2.209606094577194,-0.19999999999999996,-0.09418601644735046,-0.27738703974801526,-0.6007805771343606,2.4971407988579792,-0.8910663375703125,-0.00337,-0.37295967591867973,-1.2360269830029669,-0.547693408402927,-0.018188382616538157
win,Vicente Luque,Bryan Barberena,2019-02-17,Welterweight,KO/TKO,Knee,0.004209787510434131,-0.24139339585687353,0.0031957046163765875,1.7131285190109828,0.20372231985172062,0.24310815874166503,0.5,-0.24139339585687353,-0.21466179555954312,0.30834614917576086,0.4341285152589667,0.6758010908297734,0.013510000000000001,-1.880897177516757,0.32312270493847833,1.1228193853615738,-0.018188382616538157
win,Andre Fili,Myles Jury,2019-02-17,Featherweight,U-DEC,Unanimous,-1.3416592795753575,0.7890582600097878,0.0031957046163765875,-0.008752130294404926,0.12522978033367257,0.6576514128237256,0.0,0.7890582600097878,0.5443136591209653,-0.4354848087143385,1.1848883371191579,-1.2392590994369985,-0.0014299999999999998,0.23225199010944048,-0.44407793515969296,0.009144189518573277,-0.018188382616538157
win,Aljamain Sterling,Jimmie Rivera,2019-02-17,Bantamweight,U-DEC,Unanimous,0.004209787510434131,2.81315972689073,0.0031957046163765875,-0.008752130294404926,0.641037897166559,-1.622336484627608,0.7000000000000001,2.81315972689073,0.4564983172571047,0.9695292228558486,-0.9601397253385306,-0.19468081383694125,-0.00877,0.23225199010944048,-0.3203358964341816,0.5659817874400735,-0.018188382616538157
win,Manny Bermudez,Benito Lopez,2019-02-17,Bantamweight,SUB,Guillotine Choke,0.004209787510434131,-0.02058232674258893,0.39614446071468234,0.8521881943582889,1.7175070105569303,-2.5205135351387393,2.8000000000000003,-0.02058232674258893,-0.936002103726969,1.3001207596958924,-1.5721036137455768,-0.891066337570313,0.32051,-1.2595986437265314,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Andrea Lee,Ashlee Evans-Smith,2019-02-17,Women's Flyweight,U-DEC,Unanimous,0.004209787510434131,1.6355006916145456,-0.782701807580235,-0.008752130294404926,0.5289056978550619,-0.4132519935549309,0.6,1.6355006916145456,0.35613792655554977,1.13482499127587,-0.6888567644982939,0.7628492812964445,0.0,0.23225199010944048,0.9913297140562406,0.009144189518573277,-0.018188382616538157
lose,Scott Holtzman,Nik Lentz,2019-02-17,Lightweight,U-DEC,Unanimous,0.004209787510434131,-0.646213689233062,-1.9615480758751525,-0.8696924549470987,-0.7942542540206028,0.8303777686912514,-1.0,-0.646213689233062,0.5380411347021182,-0.022245387664283488,0.2637880514755623,0.4146565194297594,0.004959999999999999,0.23225199010944048,0.12513544297766005,1.1228193853615738,-0.018188382616538157
win,Luke Sanders,Renan Barao,2019-02-17,Bantamweight,KO/TKO,Punch,1.3500788545962257,-0.057384171594969696,0.0031957046163765875,-0.008752130294404926,-0.43543121622381237,-0.6550688917694666,-0.3,-0.057384171594969696,1.7611833963773185,1.3001207596958928,0.3016414878718745,-0.6299217661702979,0.00185,1.1593393261852534,-0.5925683816303068,0.009144189518573277,-1.0383332813020205
lose,Anderson Silva,Israel Adesanya,2019-02-09,Middleweight,U-DEC,Unanimous,0.004209787510434131,-1.271845051723535,0.0031957046163765875,-0.008752130294404926,0.24857519957631943,-0.27507090886091096,0.6000000000000001,-1.271845051723535,-0.5721956874338328,0.9695292228558486,-0.518516300714889,0.24056013849641636,0.011879999999999998,-0.8917096391734235,-0.46882634290479525,-1.6613686042459277,-0.018188382616538157
win,Lando Vannata,Marcos Mariano,2019-02-09,Lightweight,SUB,Kimura,0.004209787510434131,0.605049035747884,0.39614446071468234,0.8521881943582889,0.6130048473386847,1.417647378640837,0.3,0.605049035747884,2.6644269126913116,1.4654165281159146,1.676983010271216,1.0239938526964596,0.01136,-1.2595986437265314,0.620103597879706,0.009144189518573277,2.022101414754426
win,Ricky Simon,Rani Yahya,2019-02-09,Bantamweight,U-DEC,Unanimous,2.6959479216820177,0.23703058722407644,1.5749907290095995,-0.008752130294404926,1.6726541308323315,1.7631000903758878,-1.5,0.23703058722407644,0.8767574533198655,0.5562898018057937,0.9262231884110248,1.023993852696459,0.0,0.23225199010944048,0.620103597879706,0.009144189518573277,-0.018188382616538157
lose,Nadia Kassem,Montana De La Rosa,2019-02-09,Women's Flyweight,SUB,Armbar,0.004209787510434131,-0.6094118443806812,-0.782701807580235,-2.591573104252486,-0.827893913814052,-0.8277952476369916,1.9,-0.6094118443806812,0.4000455974874799,0.3083461491757604,0.9009875641468169,0.5017047098964305,0.0,1.1593393261852534,0.001393404252148399,-0.547693408402927,-0.018188382616538157
lose,Sam Alvey,Jimmy Crute,2019-02-09,Light Heavyweight,KO/TKO,Punches,-1.3416592795753575,-0.4254026201187774,0.0031957046163765875,-0.008752130294404926,-2.8743065512488726,0.761287226344241,-2.1999999999999997,-0.4254026201187774,-0.25856946649147383,-0.931372113974405,0.3773483606644985,0.5887529003631019,0.01437,1.1593393261852534,-0.9390460900617392,-0.547693408402927,1.001956516068944
