,result,fighter,opponent,date,weight class,method,kd_dif,str_dif,td_dif,sub_dif,td avg._dif,td acc._dif,td def._dif,sub. avg._dif,slpm_dif,str. acc._dif,sapm_dif,str. def_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif
4716,win,Siyar Bahadurzada,Luan Chagas,2018-04-21,Welterweight,KO/TKO:Kick,1.3615359525013224,0.8421068685418647,0.38794332390018066,0.0001258851697796023,0.5535854801025063,1.7234840631621395,-0.7704746649195812,-0.0009773237833408386,-0.775842781094256,-0.5600559999041881,0.019063473951204446,-1.0792842739611992,-0.01727121351273854,0.25095961591619625,0.5620785980262154,0.005761769992606312
4717,lose,Patrick Cummins,Corey Anderson,2018-04-21,Light Heavyweight,U-DEC:,0.007043121244094929,-1.2282356289248706,-4.743758062530281,0.0001258851697796023,-0.22691310425477154,-0.3048612369255033,-1.8426541110202803,0.09436131948719784,-0.09259720642521098,0.33182480813353704,0.6845154915097598,-0.3222769908816736,-0.01727121351273854,-0.004555309924359925,1.1341002253794747,-2.1488201089092316
4718,lose,Keita Nakamura,Anthony Rocco Martin,2018-04-21,Welterweight,U-DEC:,0.007043121244094929,-1.1905930380618392,0.7826895843948315,-1.6945402704032262,0.5201355407729086,0.7442828838094843,-0.167373726487938,-0.6683478266771116,-0.26973494800607467,-0.07357555915633818,0.3670521436836601,0.014170690487003425,1.4881221995019178,-0.31117322093302746,0.5620785980262154,-1.0715291694583127
4719,lose,Sean Sherk,Matt Hughes,2003-04-25,Welterweight,U-DEC:,0.007043121244094929,-0.9270949020206183,-0.7962954575837721,0.0001258851697796023,0.631635338538234,-0.13000388346967187,0.7037720734688806,-0.7636864699476502,0.033929751846834215,-1.4519368079419146,0.818826907897725,0.1823945311713424,0.07643193704509792,0.3531655862524189,-0.5819646566803028,0.005761769992606312
4720,lose,Robbie Lawler,Pete Spratt,2003-04-25,Welterweight,SUB:Injury,0.007043121244094929,-0.1366004938969557,0.38794332390018066,0.0001258851697796023,0.1912111373651986,-1.249090945586992,0.6367608580875866,-0.2869932535949568,1.4067472490985269,-0.15465563261431287,2.033734719770684,0.3506183718556805,1.4881221995019178,1.2730193192784214,1.706121852732734,-1.0715291694583127
4721,win,Dave Strasser,Romie Aram,2003-04-25,Welterweight,U-DEC:,-1.3474497100131326,1.3691031406243064,-0.40154919708912123,0.0001258851697796023,-0.9962617088355173,-1.0042906507488283,-1.675126072567046,-0.0009773237833408386,0.7994178493927088,0.8183052488813879,-0.5853378997946396,0.771177973566528,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4722,lose,Sean Alvarez,Wesley Correira,2003-04-25,Heavyweight,KO/TKO:Punches,0.007043121244094929,-0.5883115842533343,-0.006802936594470287,0.0001258851697796023,-0.003913508724120937,0.009881999294993076,-3.0153503801929205,-0.0009773237833408386,-1.0668547851199603,0.08858458775961209,-3.393667515179369,0.6029541328821889,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,-1.0715291694583127
4723,win,Rich Franklin,Evan Tanner,2003-04-25,Light Heavyweight,KO/TKO:Punches,1.3615359525013224,0.39039577818548604,-0.006802936594470287,0.0001258851697796023,-0.6952122548691385,0.8142258251918171,1.2733674042098768,-0.573009183406573,0.6792172390342656,-1.2086965875679887,-0.35334545330633593,0.5188422125400195,1.4881221995019178,-2.201983672153144,-1.7260079113868212,0.005761769992606312
4724,win,Duane Ludwig,Genki Sudo,2003-04-25,Lightweight,U-DEC:,0.007043121244094929,0.5409661416376123,-1.191041718078423,0.0001258851697796023,-1.7600353235279966,-1.2141194748958257,0.301704781181118,-3.9098616978754266,1.9571395175819242,0.4129048815915122,0.495258495690354,2.032856778699069,-0.01727121351273854,-2.5597045683299227,-0.5819646566803028,0.005761769992606312
4725,lose,Richard Crunkilton,Hermes Franca,2003-04-25,Lightweight,U-DEC:,-1.3474497100131326,0.08925505128123362,0.7826895843948315,-7.625871814908747,1.4177089127837785,0.8841687665741496,0.9383113273034085,-1.049702399759266,-0.02300737937558611,0.16966466121758678,-0.8600657969518413,0.266506451513511,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4726,lose,Mark Weir,David Loiseau,2003-04-25,Middleweight,KO/TKO:Punches,0.007043121244094929,-0.5130264025272712,-0.40154919708912123,0.0001258851697796023,0.20236111714173116,0.2896537648243232,-0.3684073726318189,2.1918114714390486,-0.016681031461983832,0.9804653957973382,-0.7013341230387913,-0.4063889112238436,1.4881221995019178,1.2730193192784214,-0.009943029327043728,1.0830527094435254
4727,win,Mark Coleman,Don Frye,1996-07-12,Open Weight,KO/TKO:Headbutts,0.007043121244094929,1.256175368035212,1.1774358448894824,1.6947920407427854,1.6574334779792284,-0.5846330024548331,0.16768235041853063,0.09436131948719792,-0.6113577353405971,-0.9654563671940637,-0.5853378997946393,0.26650645151351193,-0.01727121351273854,-2.5597045683299227,-2.2980295387400806,0.005761769992606312
4728,lose,Gary Goodridge,Mark Coleman,1996-07-12,Open Weight,SUB:Other,0.007043121244094929,-1.1153078563357761,-0.7962954575837721,0.0001258851697796023,-1.94958497972905,2.1081702407649683,0.10067113503723706,-0.0009773237833408386,-0.010354683548381418,0.3318248081335375,-0.29839987387489536,0.6870660532243584,-0.01727121351273854,1.2730193192784214,-0.009943029327043728,1.0830527094435254
4729,lose,Brian Johnston,Don Frye,1996-07-12,Open Weight,KO/TKO:Elbows,0.007043121244094929,0.013969869555170527,-0.40154919708912123,0.0001258851697796023,-0.5112375885563517,-1.9834918301014834,-1.507598034113812,-0.6683478266771116,-1.8007111430978233,-5.181620187008766,-2.1848647676876807,-3.0979703621732653,-0.01727121351273854,-2.5597045683299227,-2.2980295387400806,0.005761769992606312
4730,win,Gary Goodridge,John Campetella,1996-07-12,Open Weight,KO/TKO:Punches,0.007043121244094929,0.013969869555170527,-0.006802936594470287,0.0001258851697796023,0.21908608680652994,3.5070290684116188,1.7759515195695796,0.7617318223809685,1.1789987242088449,4.547988627948241,1.301126994018146,4.051542866911135,-0.01727121351273854,1.2730193192784214,-0.009943029327043728,1.0830527094435254
4731,win,Mark Coleman,Moti Horenstein,1996-07-12,Open Weight,KO/TKO:Punches,0.007043121244094929,0.9550346411309593,0.38794332390018066,0.0001258851697796023,2.164757557811459,1.4087408269416435,1.675434696497639,0.7617318223809685,1.204304115863254,4.223668334116341,1.594170084319161,3.3786475041737805,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4732,win,Brian Johnston,Scott Fiedler,1996-07-12,Open Weight,KO/TKO:Punches,0.007043121244094929,-0.023672721307861026,0.38794332390018066,0.8474589629562826,-0.003913508724120937,0.009881999294993076,0.00015431196529641628,-0.0009773237833408386,0.014950708106027536,0.007504514301636955,-0.0053567835738801755,0.014170690487003425,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4733,lose,Mark Hall,Don Frye,1996-07-12,Open Weight,KO/TKO:Headbutt,0.007043121244094929,-0.9270949020206183,-0.40154919708912123,0.0001258851697796023,-0.5112375885563517,-1.9834918301014834,-1.507598034113812,-0.6683478266771116,-1.8007111430978233,-5.181620187008766,-2.1848647676876807,-3.0979703621732653,-0.01727121351273854,-0.6433426245257506,-0.5819646566803028,0.005761769992606312
4734,lose,Dieusel Berto,Geza Kalman,1996-07-12,Open Weight,KO/TKO:Punches,0.007043121244094929,-0.6635967659793974,-0.006802936594470287,-0.8472071926167234,-0.003913508724120937,0.009881999294993076,0.00015431196529641628,-0.0009773237833408386,0.014950708106027536,0.007504514301636955,-0.0053567835738801755,0.014170690487003425,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,-1.0715291694583127
4735,win,Frankie Edgar,Pedro Munhoz,2020-08-22,Bantamweight,S-DEC:,0.007043121244094929,-1.1529504471988077,0.7826895843948315,0.0001258851697796023,0.9717097217224766,0.39456817689782187,-0.5359354110850534,-0.2869932535949568,-1.0035913059839379,-0.31681577953026313,-1.9284520636742926,0.6870660532243593,-0.01727121351273854,0.020996182659695724,-0.009943029327043728,1.0830527094435254
4736,lose,Marcin Prachnio,Mike Rodriguez,2020-08-22,Light Heavyweight,KO/TKO:Elbow,-1.3474497100131326,-0.24952826648605034,-0.006802936594470287,0.0001258851697796023,-0.003913508724120937,0.009881999294993076,0.5362440350156461,-0.0009773237833408386,0.9575765472327656,0.08858458775961209,-0.06030236300532044,1.023513734593037,-1.776059615341257,-0.8477545651981957,-0.009943029327043728,1.0830527094435254
4737,win,Joe Solecki,Austin Hubbard,2020-08-22,Lightweight,SUB:Rear Naked Choke,0.007043121244094929,0.16454023300729675,-0.006802936594470287,0.8474589629562826,0.6037603890969027,-0.4797185903813346,-0.43541858801311273,1.0477477521925846,-0.6999266061310288,0.7372251754234131,-0.7562797024702317,-0.6587246722503516,-0.01727121351273854,1.2730193192784214,-0.009943029327043728,0.005761769992606312
4738,win,Shana Dobson,Mariya Agapova,2020-08-22,Women's Flyweight,KO/TKO:Punches,0.007043121244094929,0.08925505128123362,-0.006802936594470287,0.0001258851697796023,0.13546123848253588,-0.5496615317636672,-1.1055307418260496,-0.859025113218189,-0.8264535644030742,-1.4519368079419146,0.8371421010415387,-0.15405315019733556,-1.776059615341257,-1.920917253728532,-0.5819646566803028,3.2376345883453634
4739,lose,Dwight Grant,Daniel Rodriguez,2020-08-22,Welterweight,KO/TKO:Punches,-2.70194254127036,0.5786087325006438,-0.006802936594470287,0.0001258851697796023,-0.01506348850065349,1.7584555338533057,0.10067113503723706,-0.0963159670538795,-2.597830980211709,-1.127616514110014,-1.5682532651792944,0.3506183718556805,2.5262575002009298,-0.8477545651981956,-0.009943029327043728,0.005761769992606312
4740,win,Amanda Lemos,Inoue Mizuki,2020-08-22,Women's Strawweight,U-DEC:,1.3615359525013224,0.9926772319939908,0.7826895843948315,0.0001258851697796023,0.6204853587617016,1.9333128873091372,0.5027384273249993,0.6663931791104297,-0.29504033966048376,0.575065028507462,-1.7758254541425138,0.1823945311713424,1.4881221995019178,-1.2821299391271415,-0.009943029327043728,0.005761769992606312
4741,win,Jordan Wright,Ike Villanueva,2020-08-22,Light Heavyweight,KO/TKO:,1.3615359525013224,0.31511059645942296,-0.006802936594470287,0.0001258851697796023,1.6685834577557608,0.009881999294993076,0.00015431196529641628,0.6663931791104297,1.2865466387400835,2.1966664976669636,0.17779514786425424,-0.32227699088167405,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,-1.0715291694583127
4742,win,Matthew Semelsberger,Carlton Minus,2020-08-22,Welterweight,U-DEC:,1.3615359525013224,1.5573160949394642,0.7826895843948315,0.8474589629562826,0.54801049021424,3.5070290684116188,0.16768235041853083,0.1896999627577365,0.9575765472327656,0.2507447346755619,0.11674450405154295,0.4347302921978509,1.1834540518514318,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4743,win,Frank Shamrock,Tito Ortiz,1999-09-24,Middleweight,KO/TKO:Punches,0.007043121244094929,0.4280383690485176,-3.1647730205516775,0.8474589629562826,-1.1858113650365707,0.5344540596624869,-0.5694410187757002,0.4757158925693526,1.3814418574441176,0.5750650285074624,1.0813446762923848,-0.23816507053950506,-0.01727121351273854,0.6342320046770308,0.5620785980262154,0.005761769992606312
4744,win,Jeremy Horn,Jason Godsey,1999-09-24,Heavyweight,SUB:Armbar,0.007043121244094929,0.08925505128123362,-0.40154919708912123,0.8474589629562826,1.016309640828607,1.3387978855593108,0.9718169349940552,1.0477477521925846,0.7677861098246974,3.1696273791626646,1.2095510282990787,4.640326309306322,-0.01727121351273854,1.2730193192784214,1.1341002253794747,-1.0715291694583127
4745,win,Brad Kohler,Steve Judson,1999-09-24,Heavyweight,KO/TKO:Punch,1.3615359525013224,0.1268976421442652,0.38794332390018066,0.0001258851697796023,-0.003913508724120937,0.009881999294993076,0.00015431196529641628,-0.0009773237833408386,0.014950708106027536,0.007504514301636955,-0.0053567835738801755,0.014170690487003425,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,1.0830527094435254
4746,lose,Paul Jones,Chuck Liddell,1999-09-24,Middleweight,KO/TKO:,0.007043121244094929,-0.2871708573490819,-0.006802936594470287,0.0001258851697796023,-0.24921306380783695,-2.612978302542476,-2.713799910977099,-0.0009773237833408386,-1.863974622233846,-2.8302980567274902,-1.659829230898362,-4.696096848674484,-0.01727121351273854,1.2730193192784214,0.5620785980262154,-1.0715291694583127
4747,lose,Valeri Ignatov,Matt Hughes,1999-09-24,Lightweight,U-DEC:,0.007043121244094929,-2.6210114908570383,-1.9805342390677247,0.8474589629562826,-1.6485355257626713,-1.7386915352633197,-1.1725419572073432,-1.1450410430298048,-1.3388877454048578,-4.289739378971041,-0.8356455394267566,-4.443761087647976,0.07643193704509792,-0.004555309924359925,-0.009943029327043728,1.0830527094435254
4748,win,John Lewis,Lowell Anderson,1999-09-24,Middleweight,KO/TKO:,0.007043121244094929,0.4280383690485176,0.38794332390018066,0.0001258851697796023,-0.003913508724120937,0.009881999294993076,0.00015431196529641628,-0.0009773237833408386,0.014950708106027536,0.007504514301636955,2.4366689689345797,5.565557433070185,1.4881221995019178,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4749,lose,Brock Lesnar,Cain Velasquez,2010-10-23,Heavyweight,KO/TKO:Punches,-2.70194254127036,-0.8141671294315237,-0.006802936594470287,0.0001258851697796023,-0.6896372649808724,0.35959670620665574,-0.8374858803008749,0.09436131948719781,-1.7817320993570167,1.223705616171263,-0.1396681999618456,-0.5746127519081822,-0.01727121351273854,-0.5155851616054723,-1.153986284033562,0.005761769992606312
4750,win,Jake Shields,Martin Kampmann,2010-10-23,Welterweight,S-DEC:,0.007043121244094929,-0.362456039075145,1.5721821053841334,-2.5418733481897293,0.5368605104377074,-0.409775648999002,-1.4405868187325184,-0.7636864699476503,-0.47217808124134714,-0.4789759264462134,-0.9089063120020102,-0.4905008315660126,-0.01727121351273854,-2.04867471664881,-1.153986284033562,0.005761769992606312
4751,win,Diego Sanchez,Paulo Thiago,2010-10-23,Welterweight,U-DEC:,0.007043121244094929,0.4656809599115492,0.38794332390018066,-3.3892064259762322,0.04626140027027556,-0.23491829554317073,-0.5694410187757001,-0.3823318968654954,0.6349328036390498,-0.1546556326143133,0.6234648476970484,-0.5746127519081822,1.4881221995019178,0.27651110850025196,-0.009943029327043728,1.0830527094435254
4752,win,Matt Hamill,Tito Ortiz,2010-10-23,Light Heavyweight,U-DEC:,0.007043121244094929,0.16454023300729675,1.1774358448894824,0.0001258851697796023,0.29156095535399135,-0.025089471396173017,1.23986179651923,-0.5730091834065729,0.7108489786022771,-0.3168157795302636,0.5563091395030656,0.09828261082917292,-0.01727121351273854,0.32761409366836325,2.278143480085993,-3.226111048360151
4753,lose,Gabriel Gonzaga,Brendan Schaub,2010-10-23,Heavyweight,U-DEC:,-1.3474497100131326,-0.5883115842533343,-0.006802936594470287,0.8474589629562826,0.2636860059126601,-0.23491829554317073,-0.2008793341785845,0.6663931791104298,-0.4911571249821538,0.6561451019654376,0.43420785187764244,0.014170690487003425,-0.01727121351273854,-0.08120978767652687,-1.153986284033562,1.0830527094435254
4754,lose,Ryan Jensen,Court McGee,2010-10-23,Middleweight,SUB:Arm Triangle,1.3615359525013224,-0.8894523111575868,-0.40154919708912123,-0.8472071926167234,-0.17673819526037543,0.8841687665741496,-1.2730587802792837,1.3337636820042005,-1.1490973079967897,0.16966466121758722,-0.43271129026286054,-0.06994122985516607,-0.01727121351273854,-1.7165053130560868,-0.009943029327043728,0.005761769992606312
4755,win,Tom Lawlor,Patrick Cote,2010-10-23,Middleweight,U-DEC:,0.007043121244094929,1.6326012766655273,1.9669283658787844,2.5421251185292886,0.9884346913872755,0.4295396475889881,0.4692328196343522,1.1430863954631232,-0.18116607721564282,-0.4789759264462134,-0.4937619340755721,1.0235137345930363,1.4881221995019178,0.25095961591619625,-0.009943029327043728,0.005761769992606312
4756,win,Daniel Roberts,Mike Guymon,2010-10-23,Welterweight,SUB:Anaconda Choke,0.007043121244094929,0.08925505128123362,0.38794332390018066,0.8474589629562826,0.325010894683589,0.2546822941331569,-0.4689241957037596,1.238425038733662,-1.2629715704416307,-3.641098791307241,0.89819274485425,-1.668067716356385,1.4881221995019178,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4757,lose,Paul Taylor,Sam Stout,2010-10-23,Lightweight,S-DEC:,0.007043121244094929,1.256175368035212,-0.40154919708912123,0.0001258851697796023,-0.20461314470170675,-0.4447471196901683,-0.7034634495382874,0.38037724929881384,0.18576210177328906,1.5480259100031626,0.2327407272956945,-0.15405315019733462,-0.01727121351273854,-0.030106802508415575,-0.009943029327043728,0.005761769992606312
4758,win,Chris Camozzi,Dongi Yang,2010-10-23,Middleweight,S-DEC:,0.007043121244094929,0.8797494594048961,-1.191041718078423,0.0001258851697796023,-0.8011370627461978,-0.7594903559106645,-0.1338681187972911,-0.0009773237833408386,0.02760340393323208,-0.5600559999041885,-0.15798339310565893,-0.5746127519081822,-1.776059615341257,2.5505939484812026,0.5620785980262154,0.005761769992606312
4759,win,Jon Madsen,Gilbert Yvel,2010-10-23,Heavyweight,KO/TKO:Punches,0.007043121244094929,0.6915365050897384,0.38794332390018066,0.0001258851697796023,0.7319851565270271,2.492856418367797,1.5079066580444047,-0.9543637564887275,0.9069657639239473,-0.4789759264462134,-0.3716606464501493,2.621640221094256,-0.01727121351273854,2.5505939484812026,1.706121852732734,-2.1488201089092316
4760,win,Dustin Poirier,Max Holloway,2019-04-13,Lightweight,U-DEC:,0.007043121244094929,-0.09895790303392414,0.38794332390018066,-0.8472071926167234,0.6372103284265004,-0.5846330024548334,-0.6699578418476405,0.857070465651507,-1.016244001811142,0.25074473467556235,-0.37776571083142,-0.4905008315660126,1.4881221995019178,-0.10676128026058224,-5.158137675506376,0.005761769992606312
4761,win,Israel Adesanya,Kelvin Gastelum,2019-04-13,Middleweight,U-DEC:,5.425014446273005,0.6915365050897384,-0.40154919708912123,1.6947920407427854,-0.5892874469920795,-1.1092050628223271,0.5362440350156461,0.09436131948719784,0.2680046246501185,0.6561451019654376,-0.35334545330633593,0.1823945311713424,2.5262575002009298,0.5831290195089195,1.706121852732734,0.005761769992606312
4762,win,Khalil Rountree Jr.,Eryk Anders,2019-04-13,Light Heavyweight,U-DEC:,5.425014446273005,2.3854530939261585,-0.006802936594470287,0.0001258851697796023,-0.8791869211819257,-0.8644047679841633,-0.7034634495382874,-0.0009773237833408386,0.27433097256372063,-0.7222161468201383,-0.011461847955151197,0.014170690487003425,-0.8293134296146295,-0.004555309924359925,-0.009943029327043728,-1.0715291694583127
4763,win,Dwight Grant,Alan Jouban,2019-04-13,Welterweight,S-DEC:,0.007043121244094929,0.5409661416376123,-0.40154919708912123,0.0001258851697796023,0.05183639015854177,1.9682843580003033,0.2681991734904715,-0.2869932535949568,-1.490720095331312,-1.127616514110014,-0.6830189298949777,0.014170690487003425,2.5262575002009298,-0.3622762061011387,-0.009943029327043728,0.005761769992606312
4764,win,Nikita Krylov,Ovince Saint Preux,2019-04-13,Light Heavyweight,SUB:Rear Naked Choke,0.007043121244094929,0.8797494594048961,-0.7962954575837721,1.6947920407427854,0.5312855205494411,-0.09503241277850578,-0.43541858801311273,0.6663931791104297,1.10940889715922,0.6561451019654381,-0.36555558206887795,-0.06994122985516607,-1.776059615341257,-0.030106802508415575,-0.009943029327043728,1.0830527094435254
4765,lose,Jalin Turner,Matt Frevola,2019-04-13,Lightweight,U-DEC:,0.007043121244094929,0.16454023300729675,-1.5857879785730737,-0.8472071926167234,-0.7453871638635353,1.5136552390151423,1.1728505811379364,0.9524091089220458,1.9444868217547195,0.4939849550494873,0.5074686244528961,-1.2475081146455376,1.4881221995019178,1.2730193192784214,0.5620785980262154,-1.0715291694583127
4766,lose,Wilson Reis,Alexandre Pantoja,2019-04-13,Flyweight,KO/TKO:Punch,-1.3474497100131326,-0.8141671294315237,0.38794332390018066,0.0001258851697796023,2.1034326690405303,0.07982494067732544,-0.6699578418476408,-0.5730091834065729,-1.5160254869857213,-1.5330168813998892,-0.2129289725370992,0.09828261082917292,1.4881221995019178,-0.5666881467735839,-0.5819646566803028,0.005761769992606312
4767,lose,Zelim Imadaev,Max Griffin,2019-04-13,Welterweight,M-DEC:,0.007043121244094929,0.6538939142267068,-2.3752804995623755,-2.5418733481897293,-0.6840622750926062,0.009881999294993076,-0.3684073726318189,-0.2869932535949568,-0.8201272164894721,-1.127616514110014,0.28768630672713474,-1.1633961943033682,-0.01727121351273854,-0.8477545651981957,-0.009943029327043728,-2.1488201089092316
4768,lose,Boston Salmon,Khalid Taha,2019-04-13,Bantamweight,KO/TKO:Punch,-1.3474497100131326,-0.17424308475998723,-0.006802936594470287,0.0001258851697796023,-0.003913508724120937,0.009881999294993076,1.3068730119005239,-0.1916546103244182,0.9575765472327653,0.4129048815915122,2.2107815868275473,1.1076256549352055,1.4881221995019178,-0.004555309924359925,-0.009943029327043728,-1.0715291694583127
4769,lose,Curtis Millender,Belal Muhammad,2019-04-13,Welterweight,U-DEC:,0.007043121244094929,0.051612460418202076,-0.7962954575837721,0.0001258851697796023,-0.9851117290589848,2.2830275942207994,-1.1725419572073437,-0.1916546103244182,-0.37095651462371076,0.3318248081335375,-0.4510264834066742,0.26650645151351193,-0.01727121351273854,0.32761409366836325,-0.009943029327043728,0.005761769992606312
4770,lose,Andre Soukhamthath,Montel Jackson,2019-04-13,Bantamweight,U-DEC:,0.007043121244094929,-1.2658782197879022,-0.7962954575837721,0.0001258851697796023,-1.6095105965448073,-0.8644047679841633,-0.3349017649411724,-0.09631596705387949,-0.39626190627811986,-0.8843762937360891,1.8078473376636512,-0.6587246722503516,-1.776059615341257,-0.26007023576491617,-0.009943029327043728,0.005761769992606312
4771,win,Poliana Botelho,Lauren Mueller,2019-04-13,Women's Flyweight,U-DEC:,0.007043121244094929,0.013969869555170527,0.7826895843948315,0.0001258851697796023,0.07971133959987316,0.2546822941331567,0.16768235041853083,-0.0009773237833408386,-0.7315583456990402,1.3858657630872129,-0.5975480285571819,-0.3222769908816736,-0.01727121351273854,0.4298200640045859,-0.009943029327043728,0.005761769992606312
4772,lose,Randy Costa,Brandon Davis,2019-04-13,Bantamweight,SUB:Rear Naked Choke,0.007043121244094929,0.4280383690485176,-0.006802936594470287,-0.8472071926167234,-0.4164627604558251,-1.4589197697339895,-0.23438494186923137,-0.0963159670538795,1.1853250721224475,0.899385322339363,1.8017422732823802,0.014170690487003425,1.1834540518514318,-0.6433426245257506,-0.009943029327043728,-2.1488201089092316
4773,win,Jairzinho Rozenstruik,Alistair Overeem,2019-12-07,Heavyweight,KO/TKO:Punch,1.3615359525013224,0.5786087325006438,-0.7962954575837721,0.0001258851697796023,-0.7955620728579316,-1.9135488887191512,0.06716552734659018,-0.7636864699476503,-0.5354415603773699,-1.5330168813998892,0.483048366927812,-0.9951723536190291,-0.01727121351273854,0.9664014082697538,0.5620785980262154,0.005761769992606312
4774,lose,Stefan Struve,Ben Rothwell,2019-12-07,Heavyweight,KO/TKO:Punches,-1.3474497100131326,-0.17424308475998723,-0.006802936594470287,0.0001258851697796023,-0.0708133873833162,0.4295396475889881,-0.5024298033944061,1.2384250387336617,-0.3583038187965062,0.4129048815915122,-0.36555558206887795,-0.0699412298551656,-0.01727121351273854,0.22540812333214064,0.5620785980262154,-3.226111048360151
4775,lose,Yana Kunitskaya,Aspen Ladd,2019-12-07,Women's Bantamweight,KO/TKO:Punches,-1.3474497100131326,0.013969869555170527,-0.7962954575837721,0.0001258851697796023,-0.02063847838891977,0.2197108234419908,-0.40191298032246575,-0.38233189686549546,0.33126810378614124,0.7372251754234131,-1.049322792771247,0.26650645151351193,-0.01727121351273854,-0.20896725059680485,1.1341002253794747,-1.0715291694583127
4776,lose,Ricky Simon,Rob Font,2019-12-07,Bantamweight,U-DEC:,0.007043121244094929,-1.1529504471988077,1.9669283658787844,0.0001258851697796023,3.073480909598861,0.5344540596624869,0.6702664657782333,0.09436131948719781,-2.09804949503713,-0.1546556326143133,-0.6158632217009952,0.6029541328821899,-0.01727121351273854,0.199856630748085,-0.5819646566803028,1.0830527094435254
4777,lose,Thiago Alves,Tim Means,2019-12-07,Welterweight,SUB:Guillotine Choke,-1.3474497100131326,-0.362456039075145,-0.006802936594470287,-0.8472071926167234,-0.23806308403130436,0.6743399424271519,-0.06685690341599736,0.09436131948719781,-0.7315583456990402,-0.5600559999041885,-0.10303781367421866,0.1823945311713424,-0.01727121351273854,0.0465476752437511,-0.009943029327043728,0.005761769992606312
4778,win,Billy Quarantillo,Jacob Kilburn,2019-12-07,Featherweight,SUB:Triangle Choke,0.007043121244094929,2.6865938208304105,0.38794332390018066,4.236791274102294,0.47553562166677854,0.5694255303536531,1.2398617965192298,0.857070465651507,3.2919989273520023,2.115586424208988,-0.6036530929384532,0.4347302921978509,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4779,lose,Matt Sayles,Bryce Mitchell,2019-12-07,Featherweight,SUB:Twister,0.007043121244094929,-0.1366004938969557,-0.40154919708912123,-0.8472071926167234,-1.6987104347570676,-1.249090945586992,1.6084234811163456,-1.1450410430298048,1.6281694260746062,-1.7762571017738147,0.8615623585666233,0.1823945311713424,-1.776059615341257,-1.2821299391271415,-0.5819646566803028,0.005761769992606312
4780,win,Joe Solecki,Matt Wiman,2019-12-07,Lightweight,U-DEC:,0.007043121244094929,1.745529049254622,1.5721821053841334,0.0001258851697796023,0.16891117781213352,0.35959670620665557,-0.2008793341785849,-0.3823318968654954,-0.3836092104509153,0.49398495504948775,-1.1225835653465006,-0.06994122985516607,-0.01727121351273854,-1.5887478501358088,-0.009943029327043728,-1.0715291694583127
4781,win,Virna Jandiroba,Mallory Martin,2019-12-07,Women's Strawweight,SUB:Rear Naked Choke,0.007043121244094929,-0.06131531217089258,1.1774358448894824,2.5421251185292886,0.012811460940678018,-0.16497535416083814,1.6084234811163454,0.7617318223809685,-1.2313398308736192,-0.8032962202781134,-2.111603995112427,0.18239453117134147,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,1.0830527094435254
4782,win,Makhmud Muradov,Trevor Smith,2019-12-07,Middleweight,KO/TKO:Punch,1.3615359525013224,1.9713845944328112,0.38794332390018066,0.8474589629562826,-0.5614124975507481,0.18473935275082431,0.5362440350156461,-0.4776705401360341,0.6855435869478678,-1.0465364406520394,-0.36555558206887795,0.771177973566528,-0.01727121351273854,1.4007767821986996,0.5620785980262154,-2.1488201089092316
4783,win,Amanda Nunes,Julianna Pena,2022-07-30,Women's Bantamweight,U-DEC:,4.070521615015777,0.9550346411309593,2.361674626373435,0.0001258851697796023,0.3696108137897193,0.044853469986159356,1.9769851657134605,-0.0009773237833408386,0.7994178493927089,0.3318248081335375,0.2693711135833217,0.4347302921978509,-0.01727121351273854,0.25095961591619625,-1.153986284033562,1.0830527094435254
4784,win,Brandon Moreno,Kai Kara-France,2022-07-30,Flyweight,KO/TKO:Kick,1.3615359525013224,0.2021828238703283,-0.40154919708912123,0.0001258851697796023,0.6650852778678318,0.6743399424271519,-0.6364522341569936,0.5710545358398911,-0.6936002582174265,-0.07357555915633818,-0.15187832872438764,-0.5746127519081831,-0.01727121351273854,-0.20896725059680515,-1.7260079113868212,1.0830527094435254
4785,lose,Derrick Lewis,Sergei Pavlovich,2022-07-30,Heavyweight,KO/TKO:Punches,-1.3474497100131326,-0.4000986299381765,-0.006802936594470287,0.0001258851697796023,0.3305858845718554,0.9890831786476484,-0.3684073726318189,-0.0009773237833408386,-2.6800735030885385,-0.07357555915633818,-1.1470038228715855,-0.32227699088167455,-1.776059615341257,-0.10676128026058253,-1.7260079113868212,1.0830527094435254
